n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
13	0	0	1	2	0	4	0	3	0	0	0	1	2	0	1	0	0	3.0	0	4	The sky is the vast collection of blue hues in the sky.	0
9	0	0	2	0	0	2	1	1	0	2	0	0	0	1	1	1	0	3.0	1	2	  **An angel came to take her son.**	0
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	3	  The sun rises over the horizon.	0
7	1	0	2	0	0	1	0	1	0	0	0	1	1	0	1	0	0	2.0	0	5	Certainly, the task is complete.	0
9	0	0	1	1	0	3	0	2	0	1	0	0	1	0	1	0	0	2.0	0	5	  A bird flew above the tall house today.	0
19	0	1	2	1	1	4	0	3	0	4	0	1	1	2	2	1	0	5.0	2	5	  The rain was pouring in the park, creating an eerie atmosphere for children to hide and seek.	0
8	1	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	4	 The sun shines brightly throughout the day.	0
17	0	0	2	2	0	5	1	3	0	2	0	0	2	1	2	0	0	4.0	1	4	A lone sparrow flew over the serene lake, its feathers shimmering with the morning sun.	0
14	1	0	2	2	0	4	0	3	0	1	0	0	1	0	1	0	0	4.0	0	5	Sentence: The shadow danced mysteriously through the endless expanse of the forest.	0
9	0	0	1	2	0	2	1	2	0	1	0	0	0	0	1	0	0	2.0	0	6	   She smiled at the moon in the sky.	0
17	0	0	3	2	1	5	0	3	0	2	0	1	0	1	1	0	0	5.0	1	4	"  ""The sky was a swirling canvas painted with the colors of hope and fear."""	0
10	0	0	1	2	0	3	0	3	0	1	0	0	0	0	1	0	0	3.0	0	3	The rain fell without any clouds in the sky.	0
16	0	0	2	1	0	3	1	2	0	3	1	0	1	2	0	1	0	5.0	2	6	Sure, there is no task given to generate a sentence with 0 proper nouns.	0
30	0	0	5	3	2	7	2	2	3	3	1	0	2	1	2	1	1	5.0	2	10	Three artists, named Anna, Ben, and Chloe, collaborated on a vibrant mural project that transformed the dilapidated alleyway with colors and patterns of their dreams.	3
32	0	0	6	4	2	7	0	5	3	1	1	1	2	0	1	1	0	4.0	0	10	The three girls, Sarah, Emma, and Chloe, were enjoying a picnic under the clear blue sky, with laughter and the scent of roses in the air.	3
23	0	0	3	3	1	6	3	1	0	3	0	0	3	2	1	1	0	8.0	2	4	There are numerous works of art, composed by various artists, that celebrate the diversity of humanity and its multifaceted nature.	3
13	0	1	1	1	0	4	1	2	0	2	0	0	1	1	1	1	0	3.0	1	5	The children gathered their belongings before departing for the annual summer outing.	3
23	0	0	5	2	1	3	0	3	4	2	2	0	0	1	1	1	0	4.0	1	10	The four friends, Anna, Bob, Charlie and David, met to plan a trip for the summer of 2024.	3
14	0	0	1	1	0	4	0	3	0	1	1	0	2	0	1	1	0	3.0	0	3	The three artists' new mural unveiled the vibrant colors of the town.	3
16	0	0	1	3	0	6	0	3	0	1	0	0	2	0	1	1	0	3.0	0	9	A band of merry musicians played a concerto of ethereal melodies under the starlit sky.	3
21	0	0	5	3	1	4	0	3	3	1	0	0	1	0	1	0	0	4.0	0	11	The trio of children - Alice, Bob, and Charlie - embarked on an expedition through the enchanted valley.	3
44	1	1	5	4	4	12	0	5	0	4	0	2	6	3	1	3	0	6.0	3	14	The artists, composers, and poets of the past have been the masters of generating unique and captivating melodies in a language rich with symbolic meanings, thus bridging the centuries and connecting across cultures, sparking intellectual curiosity and artistic appreciation.	3
21	0	0	1	4	0	5	1	2	2	2	0	0	3	1	1	0	0	4.0	1	9	A team of dedicated scientists from the renowned research facility gathered around Professor Jackson to collaborate on their groundbreaking research.	3
23	0	0	2	4	1	9	1	3	0	3	0	0	0	2	2	1	0	5.0	2	11	The children created a castle made of sticks on top of the hill, which stood amidst blooming flowers and cascading waterfalls.	3
15	0	0	1	3	0	6	0	4	0	1	0	0	0	0	1	1	0	5.0	0	3	The city council approved the construction of a park in the center of town.	3
25	0	0	3	2	1	7	0	6	0	1	0	0	5	0	1	1	0	3.0	0	11	The majestic oak tree, the bustling school, and the bustling city all offered a collective sense of wonder for the curious students.	3
27	1	1	2	1	2	5	1	3	0	5	1	1	4	4	2	2	0	7.0	4	6	Three friends went surfing together and had a great day, enjoying the beautiful scenery and the camaraderie that came with being amongst such lively souls.	3
19	0	0	2	1	0	3	1	3	4	2	1	1	1	1	2	1	0	5.0	1	4	The three musicians performed a concerto that was conducted by the legendary conductor, Sir Ludwig van Beethoven.	3
19	2	0	5	1	1	3	0	2	3	1	1	0	0	0	1	0	0	3.0	0	9	The three friends, Alice, Beatrice, and Carol, went out for a sunset drive together.	3
17	0	0	3	2	1	6	0	2	0	1	0	0	2	0	1	0	0	4.0	0	8	The vibrant symphony of cultures, languages, and traditions echoed through the bustling city streets.	3
12	0	0	1	1	0	4	0	2	0	2	0	0	1	1	1	1	0	3.0	1	4	A group of ambitious musicians assembled to form a jazz quartet.	3
20	0	0	3	3	0	5	2	2	0	3	0	0	1	1	1	0	1	5.0	2	8	The students, their backpacks filled with books, gathered in the library to study for their upcoming exam.	3
29	0	1	3	3	1	9	2	3	0	3	0	0	3	1	2	1	0	4.0	1	9	The vibrant city's symphony of street musicians, musicians, and dancers echoed through the towering skyscrapers as they celebrated the vibrant culture of their beloved home.	3
24	0	0	2	3	0	7	1	4	0	2	1	0	4	1	1	2	0	4.0	1	6	The harmonious blend of three celestial bodies shaped a radiant constellation, enchanting the world with its alluring dance under the moonlit sky.	3
31	1	0	4	3	2	7	1	2	3	1	1	1	5	1	1	0	0	4.0	1	8	The three most prominent cities in a vibrant tapestry of landscapes are London, Paris and Berlin, renowned for their rich history, architectural marvels and captivating art culture.	3
18	0	0	3	2	0	3	1	2	1	2	0	0	4	0	1	1	1	4.0	1	8	The bustling city, named for its teeming populace, boasts impressive landmarks like the majestic St.	3
22	0	0	4	2	1	4	1	2	3	1	1	2	1	1	2	0	0	4.0	1	10	The three girls in the play were named Sarah, Jane, and Elizabeth, who were best friends since childhood.	3
27	0	0	3	4	1	8	0	3	0	2	0	1	5	1	1	1	0	6.0	1	10	The bustling streets of the bustling city were filled with businessmen, beautiful women in vibrant gowns, and inquisitive children exploring a world of dreams.	3
18	1	0	5	1	1	2	0	1	3	2	1	0	0	1	1	0	0	3.0	1	9	Three artists, Alice, Betty, and Charlie, gathered in the gallery to paint together.	3
21	0	0	3	2	1	4	1	1	0	2	0	1	5	2	1	0	0	6.0	2	7	The bustling market was alive with vibrant flowers, colorful fruits, and curious shoppers looking for something to buy.	3
16	0	0	2	2	1	4	0	1	1	2	1	0	2	1	1	1	0	4.0	1	5	Three young women traveled to Paris, experiencing the Parisian culture with flair and grace.	3
19	0	0	3	2	0	4	0	3	1	1	1	0	4	0	1	1	0	2.0	0	11	The young boy, Jake, collected three precious coins from the dusty old trunk in the attic.	3
27	0	0	3	3	2	8	0	3	0	2	1	0	4	0	1	1	0	4.0	0	20	A team of three researchers gathered and analyzed data about the country's economic situation, environmental sustainability, and social welfare over the past decade.	3
30	0	0	4	4	1	9	0	4	0	2	3	0	3	1	1	0	0	6.0	1	11	The bustling symphony of three schools, three languages, and three sports unfolded in the vibrant city square, a testament to a diverse community thriving in harmony.	3
29	0	0	2	3	1	10	0	5	0	3	0	0	2	2	1	2	0	9.0	2	7	The adventurers embarked on a quest to find the city's hidden treasures, uncovering a treasure chest full of jewels and artifacts within the castle's ruins.	3
18	0	0	1	2	0	5	1	2	0	2	1	0	3	1	1	1	0	4.0	1	9	Three astronauts ventured through the desolate asteroid belt on their epic quest to retrieve an ancient artifact.	3
19	1	0	5	1	1	2	0	2	3	1	1	1	1	0	1	0	0	3.0	0	10	The three young musicians, Alice, Bryan, and Chloe, were playing in the band together.	3
20	0	0	2	4	1	6	0	3	0	1	0	0	3	0	1	0	0	5.0	0	6	A group of children embarked on an epic journey to a remote island, laden with provisions and excitement.	3
21	1	0	5	2	1	4	0	2	3	1	0	0	2	0	1	0	0	5.0	0	11	The majestic trio of birds - Bluebird, Cardinal, and Sparrow - soared gracefully above the verdant forest floor.	3
15	0	0	2	2	0	4	0	3	0	2	1	0	1	1	1	1	0	3.0	1	6	Three artists stood on the cliff, watching the sunset over the vast ocean.	3
29	0	0	4	3	1	8	3	3	0	4	0	0	3	3	2	1	0	6.0	3	17	The bustling city street became a vibrant haven filled with the sights, sounds, and aroma of diverse cultures, captivating everyone who ventured into its embrace.	3
22	1	0	1	3	0	6	1	3	0	2	1	1	3	0	2	1	1	5.0	1	14	A company that produces renewable energies in three major cities across the country was recently recognized by an international awards show.	3
12	0	0	2	1	0	3	0	3	0	1	0	0	2	0	1	1	0	2.0	0	7	  **The children visited the historic city during a long vacation.**	3
21	0	0	5	1	1	2	0	2	6	1	1	0	2	0	1	0	0	4.0	0	12	The three brave knights, Sir Gareth, Sir Percival, and Sir Leonidas, rode into a distant forest.	3
21	0	0	5	2	1	4	0	2	3	2	1	0	0	1	1	0	0	3.0	1	9	Three students, Abigail, Jacob, and Lisa, met at the library to work on a research project.	3
20	2	0	1	0	0	5	2	2	0	3	0	1	1	2	2	2	0	6.0	2	4	The bakers' apprentices worked together to bake the most exquisite bread that will tantalize everyone's taste buds.	3
22	0	1	5	0	0	5	1	3	2	3	0	0	2	1	2	2	1	3.0	2	11	 **The old lady named Jane owned the quaint farm, while her son, Robert, operated the farm machinery.**	3
25	0	0	3	2	1	7	0	4	0	2	0	0	5	0	1	1	1	4.0	1	9	The bustling city's grand clock tower, standing tall amidst the urban jungle, announced a new day and a symphony in motion.	3
19	0	0	4	1	1	5	0	3	3	1	0	0	1	0	1	1	0	3.0	0	8	  The children, Sarah, Michael and Emily, enjoyed an outing to the amusement park last weekend.	3
23	0	0	5	2	1	6	0	2	0	4	0	0	3	0	1	1	1	5.0	1	14	The vibrant city, filled with bustling citizens, bustling streets, and blossoming flowers, held a special kind of charm.	3
33	1	1	4	4	0	8	0	7	0	4	0	0	4	2	2	2	1	4.0	3	9	The vibrant wildflowers, nestled together in the tranquil pond, painted the sky with a symphony of colors, offering a breathtaking panorama as the sun rose on another magical day.	3
24	0	0	3	2	0	5	2	3	0	3	2	0	4	2	3	2	0	5.0	2	11	  Three artists collaborated on a mural that depicted three intertwined figures, each with their distinct personalities, creating a powerful visual statement.	3
19	1	0	2	1	1	5	1	3	0	3	1	0	1	1	1	2	0	4.0	1	6	The students met with the three teachers, discussing the upcoming school trip and planning their route together.	3
21	1	0	3	3	1	6	0	3	0	3	1	0	0	0	1	1	1	5.0	1	10	Six friends, gathered in a circle around the campfire, held stories and laughed together under the twinkling stars.	6
28	0	0	3	4	2	9	0	3	0	3	1	0	3	1	1	2	0	4.0	1	11	On a crisp spring morning, four friends embarked on an adventure through enchanted forests and ancient ruins, uncovering treasures and conquering dragons along the way.	6
18	0	0	2	2	0	6	0	3	0	2	0	0	3	1	1	2	0	4.0	1	5	The vibrant array of constellations spanned the night sky, showcasing the dazzling brilliance of distant worlds.	6
32	0	0	4	7	0	9	0	5	0	3	0	0	3	1	2	0	1	7.0	2	9	The vibrant city, built on ancient foundations, stood as a testament of resilience amidst the chaos of war, the people's unwavering spirit shining through amidst the ruins.	6
24	0	0	2	5	0	7	1	4	0	1	1	0	3	0	1	1	0	3.0	0	9	On a trip to the enchanted library, the wise librarian guided six adventurers on an adventure through worlds beyond their wildest dreams.	6
18	0	0	3	2	1	6	1	2	0	1	1	0	1	0	1	1	0	4.0	0	9	Six students, along with their families and teachers, visited a new amusement park this summer.	6
23	0	0	5	2	1	3	0	2	6	1	1	0	2	0	1	1	0	4.0	0	13	The seven finest paintings by Monet, Renoir, Manet, Sisley, Degas and Chardin inspired a new era of painting.	6
21	0	1	2	1	0	4	1	3	0	3	1	1	4	2	2	2	0	5.0	2	5	Four unique people have embarked on a collaborative project, each contributing their specialized skills to achieving a common goal.	6
44	1	0	6	4	2	9	1	5	6	3	1	1	5	0	2	1	3	10.0	3	28	A city located in the heart of a country where the highest mountain range boasts stunning peaks known for their natural beauty and breathtaking views are the three majestic cities of Athens, Jerusalem, Rome, Istanbul, Cairo, and London.	6
38	0	0	6	4	2	13	1	3	0	3	1	1	3	2	2	1	0	7.0	2	8	The city's five major universities were united by a common legacy of research and innovation, their graduates finding success across several sectors of influence, including politics, technology, healthcare, and the arts.	6
32	0	0	7	0	1	10	2	7	0	3	1	0	0	2	2	3	0	5.0	2	18	Three artists, a musician, an actor, a poet, a chef, and a singer, combined their talents to create a masterpiece performance that captivated the audience.	6
30	0	0	3	4	3	5	2	3	2	3	1	0	4	1	3	1	1	6.0	2	10	Seven Wonders of the World, existing throughout history, each possess both an ancient and modern marvel that stand as testaments to our collective human creativity and determination.	6
19	0	0	6	1	1	2	0	1	6	1	1	0	0	0	1	1	0	4.0	0	11	Seven bridges connected the cities of Avalon, Eden, Forest, Grove, Oasis, and Star.	6
21	0	0	1	3	0	6	1	3	0	2	0	1	2	1	1	1	0	4.0	1	6	The city's residents were gathered at the central square to celebrate their collective resilience in the face of adversity.	6
23	1	0	2	3	1	6	0	2	0	2	1	0	5	1	2	0	0	6.0	1	8	Four siblings embarked on an extraordinary trek to an ethereal realm through enchanted forests and boundless plains, where hidden treasures awaited.	6
29	0	0	2	4	2	9	1	4	1	2	0	1	3	1	1	2	0	6.0	1	8	The bustling New York streets are a tapestry of diverse cultures and experiences, with people from all backgrounds seeking happiness and making their mark on the world.	6
24	0	0	3	3	2	7	0	1	0	3	0	1	4	0	1	1	2	5.0	2	17	  A charming archipelago nestled amongst vibrant islands and serene forests, brimming with diverse flora and wildlife, has captivated travellers for generations.	6
21	2	0	2	3	0	4	1	3	0	2	1	0	3	1	2	0	0	5.0	1	4	  The five brave explorers ventured out into the wild, where they embarked on a perilous quest for ancient treasures.	6
17	0	0	2	2	1	4	0	2	0	3	1	1	1	0	1	0	0	4.0	0	5	The five continents are spread across the globe, united by shared history and diverse landscapes.	6
21	0	0	2	3	0	7	1	3	0	2	0	0	2	1	2	0	0	5.0	1	6	A flock of magnificent geese flew over the bustling marketplace, their feathers shimmering with the setting sun's glow.	6
21	0	0	2	3	0	5	1	4	0	2	2	0	2	1	2	1	0	5.0	1	4	The five members of the delegation visited three separate companies, each focusing on a distinct aspect of their business.	6
14	0	0	1	2	0	5	0	2	0	1	1	0	2	0	1	1	0	3.0	0	9	Seven distinct individuals composed a symphony of voices in the majestic concert hall.	6
19	0	0	1	2	0	4	1	3	0	2	1	1	4	1	1	1	0	4.0	1	6	The six unique members of the royal family were united in a magnificent ball celebrating their extraordinary lineage.	6
29	1	0	2	2	2	6	2	2	2	2	1	0	6	1	2	1	0	6.0	1	12	Nine students and I planned an exceptional camping excursion throughout the majestic Great Smoky Mountains last summer, where we learned about nature's diverse and fascinating inhabitants.	6
25	1	0	2	3	1	9	2	1	0	2	1	0	3	0	1	1	1	6.0	1	12	A company known for its innovative and sustainable approach to energy harvesting recently unveiled its revolutionary breakthrough in zero-carbon fuel generation technology.	6
30	0	0	6	2	2	6	1	3	3	2	0	0	4	1	1	2	0	4.0	1	12	The diligent trio of siblings—Alice, Benjamin, and Clara—each received a unique and treasured souvenir from their grandma's closet, creating unforgettable memories.	6
34	0	0	8	1	2	7	1	3	5	3	1	0	2	1	2	2	0	5.0	1	13	The five members' names, Jacob, Maria, Chloe, Liam, and Sarah, joined hands and formed a tight circle, their smiles reflecting in the cool evening air.	6
21	0	0	2	2	1	7	1	2	0	3	1	0	2	2	2	2	0	6.0	2	6	Six artists embarked on a remarkable adventure, discovering hidden gems and sharing stories that transcended the boundaries of art.	6
28	0	0	3	3	1	8	1	2	0	2	0	1	6	1	1	1	1	5.0	2	9	The bustling city streets, bathed in golden moonlight, were alive with diverse people pursuing their individual destinies amidst the bustling city's hustle and bustle.	6
10	0	0	1	2	0	3	0	1	0	1	1	0	1	0	1	0	0	3.0	0	4	Seven seas met in a single ocean of wonder.	6
30	0	0	3	5	1	9	1	5	1	2	0	0	3	1	2	2	0	5.0	1	14	The vibrant city of Aurora hosted an illustrious gathering of entrepreneurs, scholars, and artists on the enchanting night they painted the sky with the colors of dreams.	6
45	1	0	9	2	1	11	0	12	0	4	1	0	3	3	3	2	0	7.0	3	22	Four brave explorers ventured deep into the forest, each bearing a unique object: a compass, a map, a stick, a lantern, a sword, and a dagger, each destined to unravel a mystery within the hidden realm.	6
32	0	0	4	2	1	9	0	4	1	5	0	1	5	3	1	3	1	7.0	4	12	A city named Phoenix was bustling with life, boasting majestic architecture, diverse wildlife inhabiting the vast desert landscape, and intriguing festivals celebrating the rich heritage of the region.	6
35	1	0	6	5	1	9	1	4	0	4	1	0	3	1	3	2	2	7.0	3	22	The six continents, each as vast as countries, each harboring unique landscapes with breathtaking landscapes and cultures that thrive in harmony, represent the beauty of diversity known as “continents.”	6
34	0	0	4	5	1	10	0	5	0	5	0	0	4	2	1	1	0	6.0	2	13	A team of skilled artisans embarked on a quest through a realm adorned by towering mountains, crystal clear rivers, and shimmering lakes, discovering a legendary hidden oasis along the way.	6
17	1	0	1	3	1	5	1	3	0	2	0	0	0	0	2	0	0	3.0	0	8	The rain fell heavily and each person gathered in their tents for shelter throughout the night.	6
34	1	0	3	4	0	10	0	5	1	4	0	1	4	2	2	2	1	6.0	3	10	A vibrant village named Alderwood was settled along the enchanting riverbanks, where ancient oaks stood guard alongside the rushing waters, creating a haven of tranquility in the bustling city's chaos.	6
25	0	1	1	3	1	7	0	5	0	2	0	1	4	1	2	1	0	3.0	1	9	The bustling cityscapes and the towering cathedral were engulfed in a kaleidoscope of color as the sunrise painted golden stripes upon the medieval streets.	6
18	0	0	2	1	0	3	0	3	1	3	1	0	2	2	1	1	0	4.0	2	6	The five friends decided to embark on a grand expedition to find the legendary unicorn, Elora.	6
27	0	0	2	3	1	7	0	4	0	5	1	0	2	2	1	3	0	7.0	2	7	The seven stars embarked on a journey to discover new constellations, illuminating the sky with breathtaking light and illuminating the heavens for generations to come.	6
35	0	0	3	5	2	11	0	3	0	4	1	0	4	2	1	1	1	7.0	3	9	A committee composed of ten members met to decide on a plan to improve accessibility and sustainability of local public transportation in collaboration with the city council, local businesses, and environmental organizations.	6
33	0	0	5	5	1	7	0	4	2	2	0	0	6	0	1	1	1	6.0	1	15	"An intrepid expedition, encompassing renowned astronomers and scholars alongside intrepid explorers of the ancient past, embarked on an interstellar journey in search of the enigmatic ""Galaxy's Whisper""."	6
18	1	0	2	1	1	5	1	2	0	2	1	1	1	1	1	2	0	4.0	1	8	Six artists were painting a mural together on the wall, showcasing their talent and collaborative energy.	6
20	0	0	2	3	0	4	0	4	0	3	0	0	3	2	1	1	0	4.0	2	6	A group of ambitious musicians gathered around the iconic symphony, harmonizing to compose a symphony unlike any other.	6
33	0	0	7	0	1	16	0	2	0	3	0	0	3	2	1	3	0	7.0	2	14	The city council established a multi-disciplinary task force to address community safety concerns, involving law enforcement officers, firefighters, teachers, community leaders, medical professionals, and social workers.	6
12	0	0	1	1	0	3	0	3	0	1	0	0	3	0	1	1	0	3.0	0	4	  The vibrant city witnessed the triumphant return of the migratory birds.	6
20	0	0	2	2	1	4	1	3	1	0	1	1	4	0	1	0	0	3.0	0	7	The six unique islands of Oceania are a vibrant tapestry, each with its own distinct language and culture.	6
35	0	0	7	3	1	8	1	2	0	5	5	1	2	2	3	2	1	5.0	3	11	"One sentence that follows the instruction and uses 6 proper nouns is:  ""Three cities, built by four architects, stand in the valley surrounded by five majestic mountain peaks.""."	6
29	0	0	5	4	0	8	0	5	0	2	0	1	4	1	1	0	0	4.0	1	14	  A young girl, with eyes the color of a sky-blue sunset, was walking down the bustling cobblestone path, searching for a hidden coin.	6
24	0	0	2	3	0	4	0	2	0	6	1	1	3	4	1	1	0	7.0	4	6	Four scholars set out to sail across the vast ocean, seeking a mythical hidden island rumored to be inhabited by lost treasures.	6
29	0	0	1	3	0	10	0	7	0	3	2	0	2	2	1	4	0	8.0	2	6	The city council approved a resolution granting the mayor the authority to allocate 5 million dollars for the construction of a new community center in a rural township.	8
19	0	0	2	3	1	5	0	3	0	3	1	0	1	1	1	1	0	4.0	1	5	A group of eight friends gathered on the porch, laughing and sharing stories under the vibrant sky.	8
22	0	0	2	3	1	6	0	3	0	3	1	0	3	1	1	2	0	5.0	1	6	A family of eight artists journeyed to a hidden paradise, uncovering breathtaking landscapes and discovering untold magic within each masterpiece.	8
30	1	0	2	3	1	9	1	4	0	4	1	1	0	3	2	1	0	7.0	3	6	Nine students were chosen from our school to partake in the leadership training program, each possessing the intelligence and integrity to contribute significantly to the school's success.	8
32	0	0	4	2	2	9	0	4	0	5	1	0	4	2	2	1	0	5.0	2	19	Seven sisters embarked on an extraordinary road trip through rolling prairies, enchanting mountains, and captivating cities, each one sharing a remarkable personality and a unique story to tell.	8
35	0	0	3	6	0	9	2	7	0	3	1	0	4	2	3	1	0	6.0	2	9	On a sunny day, the three hikers embarked on a challenging trek across the rugged terrain of the majestic mountain range, each individual exploring the wonders of nature that unfolded before them.	8
30	0	0	3	5	0	9	1	4	0	4	0	0	4	0	1	1	2	6.0	2	18	A vibrant tapestry of colors, woven by a master artisan in a secluded cottage nestled amidst rolling hills, displayed a breathtaking sunrise sky within its intricate patterns.	8
22	0	0	3	2	0	5	1	2	0	5	0	0	3	1	1	1	1	4.0	2	8	An ancient monument, standing tall amongst rolling hills, unveiled a forgotten city's treasures nestled within its hollow chamber.	8
18	0	0	1	3	0	3	0	4	1	2	0	0	4	0	1	0	0	3.0	0	5	  The vibrant tapestry of the Ancient Order lay dormant within a towering fortress on the secluded peak.	8
19	0	0	2	3	0	6	0	2	0	1	2	0	3	1	0	0	0	5.0	1	7	A consortium of eight global corporations invested in an unprecedented five-month study on advanced bioprinting techniques.	8
30	1	0	2	4	1	8	2	5	0	4	0	1	2	1	2	2	0	6.0	1	8	A renowned scholar in the field of history was the custodian of the lost treasure, who meticulously studied its nuances and uncovered a forgotten chapter in ancient lore.	8
23	0	0	1	5	0	8	0	4	0	1	0	0	3	0	1	1	0	5.0	0	7	The vibrant city's museum hosted a gala event with a diverse collection of works by acclaimed artists from around the globe.	8
14	0	0	1	3	0	4	0	2	0	1	0	0	3	0	1	0	0	3.0	0	4	A diverse team of explorers embarked upon a perilous journey across uncharted wilderness.	8
38	0	0	8	2	1	11	1	8	0	2	1	0	2	1	1	1	0	4.0	1	21	Six artists, a painter, a musician, a poet, a sculptor, a chef, and a dancer, gathered in a small room in the city's museum to discuss their collaborative project.	8
