n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
22	3	0	2	1	2	3	4	1	0	4	0	1	0	1	2	2	0	4.0	1	13	My dog chewed my shoes again, do this repeatedly and frequently and he will learn to walk on a leash.	1
11	0	0	1	1	0	2	2	2	0	1	0	2	0	0	2	1	0	3.0	0	6	These kids are learning everything they can from the adults.	1
8	0	0	1	0	0	1	3	0	0	2	0	1	0	1	2	0	0	2.0	1	4	My dog knows what he's doing!	1
9	0	0	1	1	0	2	1	2	0	1	0	1	0	0	1	0	0	2.0	0	4	This is a solved example of the task.	1
18	0	1	4	0	2	5	1	1	0	2	0	0	2	1	2	2	0	4.0	1	7	" ""This situation requires attention and focus, as it demands full attention and sharp focus."""	1
18	2	0	2	2	0	2	3	1	0	3	0	2	1	1	3	0	0	3.0	1	9	The sun knows where it's going, you can always rely on it during hot weather.	1
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	1	1	0	2.0	0	4	These students know their lesson inside out!	1
15	2	0	1	1	2	1	2	1	0	3	0	1	0	1	1	1	0	4.0	1	8	Do this repeatedly and frequently and he will learn to walk on a leash.	1
9	0	0	1	0	0	1	2	1	0	2	0	2	0	1	2	0	0	2.0	1	4	Do these kids know what they're doing?	1
9	1	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	3.0	1	5	These employees know exactly what they're doing!	1
12	0	0	2	1	0	4	0	3	0	1	0	1	0	0	1	1	0	3.0	0	4	  **A group of people will visit the museum this weekend.**	1
19	1	0	4	0	0	2	2	2	0	4	0	2	0	3	2	1	0	6.0	3	4	"He's the teacher, you are trying to impart ""Get to know each member individually."""	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These kids know what they're doing!	1
10	0	0	1	1	0	0	3	0	0	1	0	2	1	1	2	0	0	3.0	1	4	I'm not sure what you are asking for.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These guys know what they're doing!	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These guys know what they're doing!	1
42	4	2	4	3	1	7	7	2	0	7	0	1	4	4	4	5	0	6.0	4	15	The little boy was having trouble completing his homework, so he kept messing up, as he always did in such instances, until he eventually got it right and earned his parents a small treat for his hard work.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These boys know what they're doing!	1
17	1	0	2	1	0	3	1	3	0	3	0	1	1	3	2	1	0	3.0	3	10	This guy knows how to make things work, he's a fixer like no other.	1
25	0	1	1	3	1	5	2	3	0	4	1	2	0	3	1	1	0	6.0	3	8	I can't generate a sentence with 1 nouns as there was no context given about an object or concept to be talked about.	1
7	3	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	2.0	0	3	Every child knows that much instinctively.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These guys know what they're doing!	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These dogs know what they're doing!	1
7	0	0	1	0	0	2	0	1	0	1	0	0	2	0	1	1	0	2.0	0	3	  The book contains numerous valuable information.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These guys know what they're doing!	1
10	0	0	1	0	1	2	0	1	0	1	0	2	2	0	1	1	0	3.0	0	3	This dog is smart and will do great things.	1
10	1	0	1	1	0	2	0	2	0	2	0	0	0	1	1	1	0	4.0	1	3	The dog knows how to walk on a leash.	1
9	0	0	1	1	0	2	1	2	0	1	0	1	0	0	1	0	0	2.0	0	4	This is a solved example of the task.	1
8	1	0	1	0	0	2	0	1	0	1	0	1	0	0	1	1	0	2.0	0	4	This kid just doesn't follow instructions!	1
4	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2.0	0	1	The answer is: This is a solved example of the task.	1
9	0	0	1	1	0	2	1	2	0	1	0	1	0	0	1	0	0	2.0	0	4	This is a solved example of the task.	1
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	.	1
18	3	0	2	0	2	2	2	2	0	3	0	1	0	1	1	3	0	4.0	1	10	Do these tasks repeatedly and frequently, and we will learn the skill to perform them successfully.	1
9	0	0	1	2	0	3	0	2	0	1	0	0	0	0	1	0	0	3.0	0	3	These dogs go on a lot of walks.	1
15	2	0	1	0	1	1	3	1	0	3	0	2	0	1	3	0	0	3.0	1	5	These cats know exactly where they are going and who they are going to.	1
15	2	0	1	1	2	1	2	1	0	3	0	1	0	1	1	1	0	4.0	1	8	Do this repeatedly and frequently and he will learn to walk on a leash.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These guys know what they're doing!	1
6	0	0	1	0	0	2	1	1	0	1	0	0	0	0	1	1	0	2.0	0	2	These players know their trade!	1
9	0	0	1	1	0	2	1	1	0	2	0	0	0	1	1	0	0	3.0	1	4	They learned to play in the rain today!	1
6	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2.0	0	3	 My dog is very playful.	1
5	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	2.0	0	2	These animals can adapt.	1
15	1	0	1	1	1	3	1	2	0	2	0	1	1	1	1	1	0	5.0	1	3	These animals are very clever and have a lot to learn from their experiences.	1
18	0	2	2	0	1	3	2	2	0	2	0	2	2	2	4	0	0	4.0	2	7	These animals know that they're free, and that freedom is the thing they crave most.	1
11	0	0	1	1	0	3	1	2	0	1	0	2	0	0	1	1	0	3.0	0	5	This guy's been making fun of me all day.	1
14	2	0	1	1	1	1	2	1	0	3	0	1	0	1	1	2	0	5.0	1	6	Do it again and he'll learn how to swing on a rope.	1
9	0	0	1	1	0	2	1	2	0	1	0	1	0	0	1	0	0	2.0	0	4	This is a solved example of the task.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These guys know what they're doing!	1
6	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1.0	0	4	This is a learned skill.	1
16	1	0	1	1	1	2	3	1	0	4	0	1	0	3	1	1	0	5.0	3	6	The dogs knew what it was about and started barking loudly to get our attention.	1
8	0	0	1	0	0	1	2	1	0	2	0	1	0	1	2	0	0	2.0	1	4	These dogs know what they're doing!	1
10	3	0	1	1	0	1	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more birds migrating north than ever before.	2
17	0	1	1	1	0	3	1	3	0	2	1	2	0	1	2	2	0	3.0	1	11	I cannot generate a sentence with 2 nouns as the context does not specify any.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
22	0	0	1	2	1	5	3	3	0	3	1	1	1	2	1	2	0	5.0	2	8	There is no further information or text in the context that would allow me to generate a sentence with 2 nouns.	2
19	1	0	2	1	1	3	2	3	0	3	0	1	1	2	1	1	0	4.0	2	12	There is no task given in the context, and therefore I am unable to fulfill the request.	2
10	0	0	1	1	0	3	1	1	0	2	0	0	1	1	0	0	0	4.0	1	7	There are many doctors working in the area today.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
22	0	1	2	1	1	7	2	1	0	5	0	0	2	3	0	1	0	5.0	3	11	There are more salespeople working today than there were last week, indicating increased sales and growth in the retail industry.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
12	2	0	1	2	0	3	1	0	0	2	0	0	1	1	0	0	0	4.0	1	9	There are more doctors working in hospitals today than ever before.	2
12	1	0	1	1	1	2	0	1	0	2	0	2	0	0	1	0	0	2.0	0	7	The mother was running late for work and could not wait.	2
14	0	0	1	1	0	4	1	3	0	3	0	0	0	1	0	1	0	3.0	1	8	There is no task information in the context to generate the specified sentence.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more engineers working today than ever before.	2
16	0	0	1	1	0	3	3	3	0	3	0	1	0	2	1	2	0	5.0	2	6	There is no information in the context that would allow me to generate a sentence.	2
15	0	0	1	1	0	3	1	2	0	3	1	1	1	2	1	1	0	3.0	2	9	I am unable to generate a sentence with 2 nouns following the provided instruction.	2
14	0	1	1	1	0	4	3	0	0	2	0	0	2	1	0	0	0	2.0	1	10	There are more boarders on our local ski slope than there are skiers.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
12	1	0	1	1	1	2	0	1	0	2	0	2	0	0	1	0	0	2.0	0	7	The mother was running late for work and could not wait.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
18	1	0	2	1	0	3	2	3	0	4	0	1	0	1	1	1	0	4.0	1	12	There is no task given in the context, so I cannot generate the requested sentence.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	0	0	1	1	0	2	1	2	0	2	0	0	1	0	0	0	0	3.0	0	4	There is no further context in the provided text.	2
32	0	0	2	5	2	9	2	3	1	4	0	0	4	2	0	3	0	8.0	2	9	There are numerous artists showcasing their talents and captivating audiences at the local Gallery in town, offering free entertainment for the community as a means of engagement and cultural enrichment.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
15	1	1	1	0	0	3	2	1	0	3	1	1	1	2	0	0	0	6.0	2	5	There are more people getting married these days than there were 20 years ago.	2
32	1	0	2	2	1	6	5	5	0	5	1	3	0	2	3	2	0	7.0	2	26	There is no information provided in the context that indicates the creation of 2 nouns or what the task itself might be, therefore I cannot generate the requested sentence.	2
13	0	0	1	1	0	3	1	2	0	3	1	0	0	2	0	1	0	5.0	2	5	There is no task given to create a sentence with two nouns.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
12	1	0	1	1	1	2	0	1	0	2	0	2	0	0	1	0	0	2.0	0	7	The mother was running late for work and could not wait.	2
19	0	1	1	2	0	4	3	2	0	3	0	0	3	2	1	0	0	7.0	2	9	There are more solutions to the recent economic crisis than there were people who voted for the candidate.	2
13	0	0	1	1	0	3	1	2	0	3	1	0	0	2	0	1	0	5.0	2	5	There is no task given to fill the blank with 2 nouns.	2
10	3	0	1	1	0	1	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more teachers teaching now than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
19	1	0	2	1	0	4	2	3	0	3	0	1	1	0	1	1	0	3.0	0	13	There is no such task description in the context, so I cannot generate the requested output.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more magicians working today than ever before.	2
12	1	0	1	1	1	2	0	1	0	2	0	2	0	0	1	0	0	2.0	0	7	The mother was running late for work and could not wait.	2
14	0	0	1	2	0	3	1	2	0	2	1	1	0	0	1	1	0	2.0	0	9	I cannot generate a sentence with two nouns from the provided context.	2
22	1	0	2	2	0	4	2	3	0	3	1	2	0	0	2	2	0	3.0	0	15	I cannot generate a sentence with 2 nouns from the provided context, so I cannot fulfill the instruction.	2
10	2	0	1	1	0	2	1	0	0	2	0	0	1	1	0	0	0	4.0	1	4	There are more lawyers working today than ever before.	2
27	1	0	2	4	1	7	1	5	0	2	0	2	1	0	1	0	0	5.0	0	21	There is no information in the context about magicians or the sale of magical items, so a sentence cannot be generated from the context.	2
14	0	0	1	1	0	3	1	3	0	3	0	0	1	1	0	1	0	3.0	1	8	There is no suitable context in the question to generate the requested sentence.	2
9	0	0	1	1	0	2	2	1	0	1	0	0	1	0	0	0	0	4.0	0	3	There is no solution available for your prompt.	2
24	1	1	2	1	0	4	4	3	0	5	1	1	0	2	2	1	0	5.0	2	18	There is no information in the context that indicates that there are two nouns, so I cannot generate the requested sentence.	2
24	1	1	2	1	0	5	1	4	0	3	1	2	1	0	2	2	1	6.0	1	14	As the context does not provide any information about 4 nouns related to this task, I cannot generate the requested sentence.	4
23	0	0	2	2	2	3	1	2	4	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to Private Companies to launch both supplies and Astronauts to the International Space Station, it announced this week.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
27	2	0	2	3	1	9	2	3	0	3	0	0	0	2	1	3	0	6.0	2	6	The sign in policy at the restaurant instructs diners to sign their names there, thereby indicating their agreement to the restaurant's terms and conditions.	4
31	1	0	1	6	2	10	0	5	0	3	0	1	2	1	1	0	1	5.0	2	13	  The regulations regarding the collection and utilization of personal data by corporations are clearly communicated by the government through signage placed at the entrances and exits of all public establishments.	4
29	3	0	2	2	1	7	3	3	0	4	0	1	0	3	3	2	0	7.0	3	7	The restaurant's policy clearly requires patrons to sign their name on the placard, regardless of how they plan to pay or what the menu options are.	4
20	0	1	2	0	0	5	2	3	0	5	0	1	0	3	2	4	0	6.0	3	4	   **The company has implemented a policy that requires employees to sign their name before entering a designated area.**	4
25	1	0	4	2	1	9	1	2	0	2	0	0	3	1	2	2	0	5.0	1	8	"The local coffee shop displays ""No Smoking"" with bold signage outside, which restricts patrons from lighting cigarettes or other tobacco products."	4
38	0	0	2	4	1	12	2	7	2	3	0	2	3	2	3	3	0	9.0	2	6	The Space Station company has signed a private-private partnership that includes a service offering for the production of the food supply and another that will provide astronaut health services in cooperation with a private firm.	4
30	2	0	1	2	1	9	1	6	1	3	0	1	2	3	3	1	0	7.0	3	6	The SpaceX mission is a testament to the ingenuity and cooperation that exist when a global industry team comes together to achieve such a giant leap towards space exploration.	4
15	0	0	1	2	0	5	0	2	0	1	0	1	2	0	1	1	0	3.0	0	7	The city’s public park is undergoing renovations due to an upcoming holiday season.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
26	0	0	2	4	0	8	2	1	0	3	0	1	4	2	1	2	0	6.0	2	9	The military academy is looking for ways to integrate renewable energy sources into its training facilities, taking up several areas of its sprawling grounds.	4
19	1	0	4	2	0	5	1	3	0	2	0	1	0	0	1	1	0	4.0	0	6	"The sign in policy is posted by the restaurant ""no reservation, sign your name here""."	4
33	0	0	2	2	3	6	2	5	3	0	0	3	6	1	3	0	0	4.0	1	19	The Amazon Rainforest is a vast and complex ecosystem that is essential to the Earth's climate and biodiversity, yet its ongoing deforestation is a significant threat to this critical region.	4
27	0	0	1	1	2	8	0	4	2	4	0	1	2	3	1	3	0	7.0	3	9	The Space Station project will require the private company seeking contract to launch both the satellite cargo and the astronauts to adhere to stringent safety protocols.	4
13	0	0	2	0	0	4	0	1	0	3	0	1	1	2	1	2	0	4.0	2	3	The city's museums will keep showcasing artworks, showcasing local history.	4
22	0	0	2	4	0	7	1	3	0	3	0	1	0	2	1	2	0	4.0	2	7	A sign in policy was posted by the restaurant, requiring patrons to sign their names on the document for entry.	4
30	2	0	2	2	0	6	1	5	0	5	0	2	3	4	2	3	0	7.0	4	11	The military is preparing to announce the closure of the nearby base in a week, which will force the military families stationed there to find new housing elsewhere.	4
25	1	2	1	2	0	7	1	4	0	5	0	2	0	2	2	1	1	4.0	3	7	 The regulations posted on the restaurant walls clearly state that any reservation request must be acknowledged by signing your name on the given sign.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
13	0	0	2	1	1	4	0	1	1	1	0	0	1	0	1	1	0	3.0	0	3	  **The FDA's rigorous oversight of pharmaceuticals guarantees safety and quality.**	4
32	1	0	5	3	0	9	1	6	1	3	1	1	1	1	1	3	0	6.0	1	11	"The restaurant ""no reservation, sign your name here"" has posted a sign outlining the safety protocols in place during a crisis such as the COVID-19 pandemic."	4
27	0	0	2	1	0	3	0	4	7	4	0	2	2	3	1	4	0	5.0	3	8	The SpaceX Falcon Heavy will be launching the Dragon spacecraft to send astronauts to the International Space Station, prompting SpaceX to make some tough decisions.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
14	0	0	1	2	1	3	0	2	2	1	0	1	1	0	1	0	0	4.0	0	4	The SpaceX launch will happen through partnerships between the private sector and NASA.	4
29	0	0	4	3	0	7	2	6	0	4	0	1	2	3	2	4	0	8.0	3	6	"The police have put up a warning sign near a busy road that says ""No Smoking"", posing a major nuisance to anyone passing that road."	4
19	1	0	4	2	0	5	1	3	0	2	0	1	0	0	1	1	0	4.0	0	6	"The sign in policy is posted by the restaurant ""no reservation, sign your name here""."	4
19	1	0	4	2	0	5	1	3	0	2	0	1	0	0	1	1	0	4.0	0	6	This sign in policy is posted by the restaurant “no reservation, sign your name here”.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
26	1	1	2	0	1	5	2	3	0	5	0	2	1	3	2	3	0	5.0	3	6	The company's revenue has drastically declined, and the owners might seek to take a substantial loan to prevent their creditors from suing them.	4
19	1	0	4	2	0	5	1	3	0	2	0	1	0	0	1	1	0	4.0	0	6	This sign in policy is posted by the restaurant “no reservation, sign your name here”.	4
30	0	1	2	3	2	6	1	3	3	4	0	1	2	3	1	1	0	4.0	3	15	NASA is looking to several companies to provide both their supplies and crews to participate in the International Space Station, as declared by the space agency this week.	4
20	0	0	1	3	1	5	0	1	2	2	1	1	2	1	1	1	0	5.0	1	11	NASA is looking to private companies to establish new spaceport and space habitat projects on the Moon by 2024.	4
29	0	2	1	1	1	9	1	3	2	4	0	1	4	3	2	4	0	6.0	3	12	The Global Health Organization posted an advisory reminding countries and regions that further development of their healthcare systems will play a critical role for combating global health challenges.	4
19	1	0	4	2	0	5	1	3	0	2	0	1	0	0	1	1	0	4.0	0	6	"The sign in policy is posted by the restaurant ""no reservation, sign your name here""."	4
21	0	0	2	2	0	2	2	2	2	4	0	3	1	0	3	1	3	6.0	3	17	NASA is looking to private companies to build the rockets that will go to the ISS, it has declared.	4
32	0	0	2	3	2	5	0	5	4	4	1	2	2	2	2	1	0	5.0	2	23	NASA is looking to privatize the Lunar Lander 9 mission, and the launch of both supplies and astronauts to the International Space Station is set to begin within a year.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
24	0	0	2	2	1	9	0	3	0	3	0	0	3	1	1	2	0	4.0	1	11	The city’s public transportation system has plans for a substantial expansion in the coming years, promising job creation and economic stimulation.	4
36	0	4	2	2	0	9	3	5	0	8	0	0	1	7	2	5	0	9.0	7	13	The restaurant announced an unwritten policy of requiring patrons to reserve a table in order to access their facilities, suggesting that they comply by signing their names upon a notice placed by the restaurant.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
32	1	0	3	3	0	13	1	1	0	5	0	0	3	4	1	4	0	8.0	4	8	The government recently implemented new measures to enforce campaign finance laws, posting conspicuous signage throughout local election districts, reminding citizens of their obligation to comply with campaign finance regulations.	4
27	2	1	1	2	1	7	1	1	1	5	0	1	3	3	2	4	0	7.0	3	8	 The FDA has implemented restrictions that restrict pharmaceutical companies from selling prescription medications directly to patients online to enhance public health and protect against pharmaceutical abuse.	4
