n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_pre_constraint
5	0	0	0	0	0	1	1	0	1	0	1	0	1	2.0	2	0	0	1	1	0	You dropped the ball.	0
8	0	0	0	1	0	1	1	0	2	0	1	0	2	3.0	2	1	1	1	2	0	I will help you carry the groceries.	0
6	0	0	0	0	0	0	2	0	1	0	1	0	2	3.0	2	1	1	1	1	0	I love reading mystery novels.	0
10	0	0	0	0	1	0	3	0	1	0	2	0	2	4.0	4	1	1	1	1	0	We need to buy apples, oranges and bananas.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The sun sets behind the mountains.	0
10	1	1	0	0	0	1	3	1	0	0	2	0	1	2.0	4	0	0	1	0	0	Red, three apples rest on the kitchen table.	0
6	0	0	0	0	0	2	1	0	0	1	1	0	1	2.0	2	0	0	1	0	0	The Sun rises every day.	0
5	0	0	0	1	0	1	1	0	1	0	1	0	0	1.0	3	0	0	1	0	0	You're an AI.	0
10	0	1	0	0	0	0	1	0	2	0	1	1	3	3.0	5	2	2	2	0	0	I love to listen to music while I read.	0
6	0	0	0	1	0	1	1	0	1	0	1	0	1	2.0	2	0	0	1	1	0	You've won the lottery.	0
12	2	1	0	0	0	2	3	0	0	0	2	0	2	3.0	5	1	1	1	1	0	A magnificent sunsets lights up the sky, displaying vivid colors.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat sat on the mat.	0
5	0	0	0	0	0	0	1	0	2	0	1	0	1	2.0	2	0	0	1	1	0	You forgot your keys.	0
8	0	1	1	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The sun sets slowly over the horizon.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	A dog barks at the mailman.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	This cat jumps on the mat.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The sun sets in the west.	0
4	0	0	0	0	0	0	2	0	0	0	1	0	1	1.0	1	0	0	1	1	0	Dogs bark atintruders.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The sun rises in the east.	0
5	2	0	0	1	0	0	1	0	0	0	1	0	0	2.0	2	0	0	1	0	0	Red flowers are beautiful.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The sun sets over the horizon.	0
5	0	0	1	0	0	1	1	0	0	0	1	0	1	2.0	1	0	0	1	0	0	The dog barks loudly.	0
7	0	1	0	0	0	1	1	1	1	0	1	0	1	2.0	4	0	0	1	1	0	I bake a cake at five.	0
19	0	2	1	2	0	1	2	0	3	0	4	1	3	3.0	8	1	0	3	0	1	If it rains, we'll stay at home; otherwise, we'll go to the park.	1
19	0	1	1	1	0	1	2	0	4	0	4	1	4	4.0	7	2	1	4	1	1	If it rains, we will stay at home; therefore, I suggest we buy some groceries.	1
17	0	2	2	0	0	1	2	1	2	0	2	1	3	4.0	4	2	1	2	0	1	Even if it snows, we still need to leave at 6 AM for the workshop.	1
15	0	0	1	2	0	1	2	0	3	0	2	1	2	3.0	8	1	0	2	2	1	Though I've finished the report, my boss hasn't read it yet.	1
12	0	1	1	1	0	1	1	0	2	0	2	1	2	2.0	4	1	0	2	0	1	Even if it rains, we will go for a picnic.	1
15	0	1	0	1	0	2	2	0	2	0	2	1	3	4.0	3	2	1	2	1	1	Though it may rain, we plan to have a picnic in the park.	1
17	1	1	0	2	0	1	2	0	3	0	2	2	3	3.0	6	2	1	3	1	1	Although it's raining, we'll go to the picnic if we bring large umbrellas.	1
13	0	2	0	1	0	1	2	0	2	0	2	1	2	3.0	7	1	0	1	0	1	After ordering from the menu, I will pay for my meal.	1
17	1	0	1	2	0	1	1	0	3	0	3	1	3	4.0	5	3	2	3	1	1	If it rains, we will stay indoors; he is eager to see the movie.	1
16	0	0	0	1	0	2	3	0	3	0	3	1	3	3.0	5	1	0	3	2	1	If it rains tomorrow, I will bring an umbrella; I have an appointment.	1
14	0	2	0	0	0	2	3	0	1	1	2	1	2	3.0	5	1	0	1	1	1	After finishing her chores, Mary went for a walk in the park.	1
15	0	1	0	2	0	1	2	0	2	0	3	1	3	3.0	7	1	0	3	0	1	If it rains, we will stay at home; the sun is shining.	1
19	0	1	0	1	0	3	4	0	3	0	3	1	3	3.0	8	1	0	3	2	1	If it rains tomorrow, we'll take the umbrellas with us, the teacher advised the students.	1
14	0	1	1	1	0	2	2	0	2	0	2	1	2	3.0	4	1	0	2	1	1	Even if it rains, we will have a picnic in the park.	1
12	0	0	2	1	0	1	1	0	2	0	2	1	2	3.0	7	1	0	2	1	1	As soon as you arrive, we'll start the meeting.	1
11	1	0	1	2	0	0	0	0	2	0	2	1	1	2.0	5	1	0	2	0	1	Although it was late, I couldn't fall asleep.	1
14	0	2	0	1	0	2	2	0	2	0	2	1	2	3.0	3	1	0	2	0	1	Although it's raining, she went for a walk in the park.	1
16	1	1	1	1	0	1	2	0	3	0	2	1	2	3.0	5	2	1	2	1	1	Even if I'm tired, I need to complete this project for our client.	1
14	0	1	0	1	0	2	3	0	2	0	2	1	2	3.0	6	1	0	1	2	1	After finishing the report, I will send it to the team leader.	1
19	1	1	0	1	0	2	5	0	2	0	3	1	3	3.0	6	1	0	3	1	1	If it rains tomorrow, we'll stay at home; the bakery sells fresh croissants every morning.	1
18	0	0	2	1	1	1	1	0	4	0	3	2	3	3.0	7	1	0	3	2	1	If I have the time, I will help you, but only if you ask politely.	1
16	0	0	0	1	0	2	3	0	3	0	3	1	3	3.0	5	1	0	3	2	1	If it rains tomorrow, I will bring an umbrella; I have an appointment.	1
13	0	1	0	1	0	1	2	0	3	0	2	1	2	3.0	6	1	0	1	2	1	After finishing the report, I will submit it to my manager.	1
13	1	1	0	1	0	1	1	0	2	0	2	1	2	3.0	3	2	1	2	0	1	Although it was late, I decided to go for a walk.	1
15	0	2	1	1	0	2	2	0	2	0	2	1	2	3.0	4	1	0	2	0	1	Although it was raining heavily, we went for a walk in the park.	1
25	1	1	1	2	0	3	3	0	4	0	4	1	4	5.0	9	4	3	4	2	1	If I have the time, I'll go for a walk; however, I'm afraid I have a lot to do.	1
15	1	0	0	1	0	2	2	0	2	0	2	1	3	3.0	5	2	1	2	2	1	Before we can start the project, we need to secure the necessary funding.	1
14	0	2	0	1	0	2	2	0	2	0	2	1	2	3.0	3	1	0	2	0	1	Although it was raining, they went for a walk in the park.	1
17	1	1	1	1	0	2	2	0	2	0	2	1	3	3.0	7	2	1	2	0	1	Although it had rained heavily the previous night, we decided to go for a picnic.	1
16	0	2	0	1	0	2	3	0	3	0	2	1	2	3.0	6	1	0	2	1	1	After I finish my work, I will go for a walk in the park.	1
24	0	2	3	1	1	1	2	0	4	0	4	1	4	4.0	9	2	1	3	1	1	Even if it rains, we'll still go for a picnic, but first, we need to put on our raincoats.	1
13	0	1	0	1	0	1	1	0	2	0	2	1	3	3.0	3	2	1	2	0	1	Although it was raining, we decided to go for a walk.	1
17	0	1	1	1	0	2	2	0	3	0	3	1	3	3.0	5	1	0	3	0	1	If it rains, we'll stay home; she goes to the gym every morning.	1
13	0	0	1	1	0	1	1	0	2	0	2	1	3	3.0	3	2	1	2	1	1	Although it was raining, I went outside to take a walk.	1
18	1	2	0	2	0	0	2	0	4	0	3	1	3	3.0	6	1	0	3	1	1	If it rains, we'll stay at home; I'll make hot chocolate for us.	1
15	0	1	2	1	0	1	1	0	2	0	2	1	3	3.0	4	2	1	2	0	1	Though it's raining heavily, I intend to go out for a walk.	1
14	0	1	0	0	0	2	3	0	1	0	2	1	3	3.0	4	2	1	2	1	1	Though the clock read midnight, I continued to work on the report.	1
21	1	1	0	3	0	3	3	0	2	0	3	1	3	3.0	7	2	1	3	1	1	If it doesn't rain, we'll have a picnic; the children are excited about the planned outing.	1
16	1	0	2	1	0	2	3	0	2	0	2	0	2	4.0	9	1	0	2	1	1	No matter how hard I try, I can't understand this complex math problem.	1
13	1	1	1	2	0	1	1	0	2	0	2	1	1	2.0	5	1	0	2	1	1	Although it was dark, I could still make out the stars.	1
17	0	1	0	2	0	2	2	0	3	0	3	1	3	3.0	6	1	0	3	1	1	If it rains, I'll bring an umbrella; we'll go to the park.	1
19	1	1	1	2	0	1	2	0	3	0	4	1	3	3.0	8	1	0	3	1	1	If it rains, we'll stay at home; therefore, we should buy some extra vegetables.	1
13	0	1	0	1	0	1	2	0	3	0	2	1	2	3.0	6	1	0	2	1	1	After I finish my work, I will go to the park.	1
15	0	1	0	1	0	2	2	0	2	0	2	1	3	4.0	3	2	1	2	1	1	Although it may rain, we plan to have a picnic in the park.	1
18	1	0	0	1	0	2	3	0	3	0	3	1	4	4.0	5	2	1	4	1	1	If it rains tomorrow, we'll postpone the picnic; I hope the weather stays fine.	1
12	0	1	0	1	0	1	2	0	3	0	1	1	2	3.0	6	1	1	2	1	0	I'll go for a walk after I finish my homework.	1
11	0	1	0	1	0	1	1	0	2	0	2	1	2	2.0	3	1	0	2	0	1	Although it was raining, I went for a walk.	1
18	0	1	1	2	0	0	2	0	3	0	3	1	4	3.0	6	2	1	3	0	1	If it rains tonight, I won't go camping; I'll stay at home instead.	1
11	0	0	1	1	0	0	0	0	2	0	2	1	3	2.0	4	2	1	2	0	1	Although it's raining, we still plan to hike.	1
15	1	1	2	3	0	1	1	0	2	0	2	1	1	2.0	6	1	0	2	0	1	Even if I were tired, I still would have come to this event.	1
39	2	2	2	3	1	3	5	0	4	0	6	2	7	6.0	20	4	3	6	2	1	If it rains heavily, the pipes may burst, and if the electricity goes out, we cannot sump the water; therefore, we must ensure we have adequate preparations to cope with such conditions.	2
32	1	1	3	3	0	5	6	0	2	0	5	2	4	4.0	13	2	1	5	1	1	If it rains heavily, the trees shed their leaves, if the wind is strong, the leaves will blow far away, the sun will rise over the horizon.	2
23	1	0	1	2	0	3	3	0	3	0	3	2	4	3.0	12	3	1	3	2	2	Even if it might rain this afternoon, although I have an umbrella, I'll try to attend the outdoor event.	2
31	2	3	1	1	1	4	5	0	5	0	4	1	4	5.0	16	3	1	4	2	2	Though she believed he was innocent, the detective suspected him of the crime, and despite the alibi provided by several witnesses, she arrested him that very night.	2
36	2	1	4	2	1	4	5	0	2	0	6	2	6	6.0	14	3	2	5	0	1	If it rains, the grass will turn greener; but if the sun comes out soon, the puddles will evaporate quickly, therefore I hope to go for a late-afternoon picnic.	2
33	0	1	3	4	1	5	5	0	2	0	5	2	5	5.0	13	2	1	5	1	1	If it rains, the flowers will wilt, and if the wind blows too hard, the raindrops may splash them, then the party in the garden will be canceled.	2
24	0	1	2	2	1	3	4	0	1	0	4	1	4	3.0	13	1	0	4	0	1	If it rains heavily, the stream overflows, and the boat cannot pass; then the fisherman will stay at home.	2
16	0	0	1	2	1	2	2	0	1	0	3	1	3	4.0	12	1	0	3	0	1	If it rains, and the ground is saturated, then the river will overflow.	2
21	0	2	3	1	0	2	3	0	2	0	2	1	4	4.0	8	3	2	3	1	1	Although it might rain later, we decided to have a picnic now in case the weather cleared up suddenly.	2
26	1	1	2	3	0	1	2	0	3	1	2	3	5	5.0	7	5	4	4	0	1	Although John was tired, he decided to work late knowing that his project would not be finished by the deadline if he left early.	2
20	0	1	0	2	1	2	2	0	3	0	2	1	4	4.0	10	2	1	3	1	1	Although it was raining and we didn't have an umbrella, we decided to go for a walk.	2
18	1	0	1	2	1	0	2	0	3	0	3	1	4	4.0	13	2	1	3	1	1	If It rains tomorrow, and we can find suitable clothing, then we'll go hiking.	2
24	0	1	1	4	0	2	4	0	3	0	3	2	3	3.0	15	2	0	3	2	2	If he had studied earlier, if the rain had not impeded his progress, he would have finished the exam on time.	2
54	5	3	6	5	2	6	7	1	3	0	6	3	6	5.0	22	4	3	5	1	1	Though it had once been a magnificent house, now neglected and uninhabited, only the ghost of its former glory remained; yet if one were to imagine all the sounds, the clamor of a bustling household resounding within, it seemed almost possible that life could still be found there.	2
19	1	1	2	2	0	1	1	0	3	0	3	2	3	2.0	10	2	0	3	1	2	Although it may rain, if we leave early, we can still finish the hike before dark.	2
22	2	1	1	3	1	1	2	0	3	0	3	2	3	4.0	13	2	1	3	1	1	If she were older, and if she had more experience, then she might be considered qualified for that position.	2
25	1	2	1	2	1	2	4	0	2	0	3	1	5	4.0	14	3	2	3	0	1	Though it had rained heavily throughout the day, and several roads were flooded, my brother decided to go cycling in the park.	2
17	1	1	1	2	1	1	2	0	3	0	2	1	2	4.0	9	1	0	3	0	1	Although it might rain and the traffic was slow, we eventually arrived at our destination.	2
21	2	0	2	2	1	2	2	0	2	0	3	1	3	4.0	11	2	1	3	1	1	Although it may rain heavily, and the roads are slick, we still plan to attend the outdoor concert.	2
31	0	1	3	3	0	4	5	0	2	0	6	2	5	4.0	17	2	1	5	1	1	If it rains heavily, the roof will leak; if the sun shines strongly, the roof will crack; therefore, we should take care of the roof.	2
25	2	2	0	1	1	2	5	1	3	0	3	2	3	3.0	16	2	0	3	1	2	If she study for four hours every day, and if the weather stays clear, she will finish her project by next weekend.	2
19	1	1	1	1	1	0	3	0	4	0	3	1	3	4.0	14	1	0	3	1	1	If it rains tonight, and you forget your umbrella at home, then you will get wet.	2
32	3	2	2	3	1	3	7	0	4	0	3	1	2	4.0	20	1	0	3	1	1	If you were to study hard every day, and your teacher recommended you for the advanced math class, then you'd be eligible for the math competition next month.	2
36	1	1	4	2	1	2	4	1	5	0	4	3	6	4.0	18	5	4	5	1	1	Although the clock read 12 midnight, I couldn't fall asleep until I finished reading my book; and although it was bitterly cold outside, I decided to walk home for the exercise.	2
26	1	0	2	4	2	2	3	0	2	1	4	1	4	3.0	12	2	1	5	1	1	If it rains, the trees will be shiny, and the children will be playing indoors, but Grandfather insists we plant tulips anyway.	2
28	1	1	2	4	0	3	5	0	2	0	5	2	3	4.0	19	4	3	5	0	1	Although the storm was brewing, he believed the boat was seaworthy; if the winds shifted, however, their safety could still be in jeopardy.	2
15	1	0	0	1	1	2	3	0	1	0	3	1	2	3.0	10	1	0	2	0	1	If it rains, and the roof leaks, the floor will get wet.	2
22	0	2	2	1	1	1	3	0	3	0	3	1	4	4.0	8	2	1	2	0	1	Although it was raining heavily, she put on her light coat, and then decided to walk to the store.	2
22	1	0	2	2	2	1	3	0	3	0	3	1	4	4.0	12	1	0	4	1	1	If it rains tonight, and the roads become slippery, then I will stay home and we'll order takeout.	2
32	1	3	4	3	1	3	4	0	4	0	3	2	3	4.0	21	2	2	4	0	0	Should we go to the store before it closes, and if the traffic is not too heavy, then we can also stop by the museum on our way back.	2
23	1	1	1	3	0	3	4	0	1	0	4	2	3	4.0	13	3	2	4	0	1	If it rains heavily, the river will flood, if the levee breaks, the town will be in grave danger.	2
43	2	2	3	3	1	3	4	0	6	0	5	2	8	4.0	23	6	4	5	3	2	Although the sun had begun to rise, I could not wake up my son, who slept deeply despite the early hour, but once I had managed to rouse him, we went outside to watch the beautiful sunrise together.	2
20	1	1	1	1	1	1	2	0	3	0	3	2	4	3.0	10	3	1	2	1	2	Although it was raining, and despite the strong wind blowing, I finished my errands before going home.	2
34	2	2	3	3	1	1	4	0	5	0	6	3	4	3.0	16	3	1	5	1	2	If it rains tomorrow, and if I have time, I will go for a long walk; however, if it's too cold, I'll stay at home instead.	2
29	1	1	3	2	0	2	4	0	4	0	4	3	5	4.0	13	3	2	4	1	1	If she studies every night, then her grades will improve; if she wakes up early every morning, then she'll have more time for studying.	2
24	0	3	2	1	1	4	5	0	2	0	2	1	3	5.0	15	1	0	3	0	1	Although it was raining heavily and the wind howled around the corners of the house, the child slept peacefully in her bed.	2
31	2	1	4	4	1	2	5	0	2	0	3	1	4	4.0	15	3	2	3	2	1	Though it may rain later, and the traffic will be heavy during rush hour, we should leave the office now to have enough time to reach home safely.	2
20	1	1	1	2	0	1	2	0	4	0	3	2	2	3.0	13	2	0	3	1	2	After I finish my homework, if it's not too late, I will go for a walk.	2
34	1	1	5	2	1	3	5	0	4	0	5	1	5	4.0	19	2	1	4	2	1	Though the sun had risen early, I couldn't believe my eyes when I spotted the snow-covered mountains, yet even more astonishing, a rainbow arched gracefully over them.	2
23	1	1	1	1	1	3	4	0	3	0	3	2	3	4.0	15	1	0	3	2	1	If he studied diligently for the test, and if the weather permitted, his mother would buy him a new bike.	2
24	1	0	2	2	1	1	4	0	2	0	3	2	4	3.0	11	2	0	3	1	2	Even if it rains tomorrow, her plan to go hiking would not be cancelled, but only if the trail remains open.	2
32	3	1	2	1	1	4	5	0	2	0	6	1	5	5.0	9	2	1	4	1	1	Although it was raining heavily, the flowers remained radiant, but the grass, however, turned mushy, the bird decided to build its nest inside the hollow tree.	2
19	0	0	2	1	2	1	2	0	3	0	3	1	4	4.0	12	1	0	3	1	1	If it rains tomorrow, and I have an examination, then I will stay home and study.	2
22	0	1	1	2	1	0	2	0	4	1	3	1	5	4.0	7	3	2	4	1	1	Although it was raining, John wanted to go out, but he remembered he had left his umbrella at home.	2
23	0	0	2	3	1	2	3	0	2	0	5	1	4	3.0	13	1	0	4	1	1	If it rains, the flowers will wilt, and the birds will seek shelter; therefore, we should stay indoors.	2
31	1	1	3	2	1	2	4	0	4	0	3	3	5	4.0	24	3	1	4	1	2	Regardless of how much they had studied for the exam, if they arrived late or if their pencils broke, they were not permitted to enter the test room.	2
29	0	4	0	2	1	4	5	0	3	0	4	2	4	4.0	13	2	1	4	1	1	If it rains, I will stay at home, and if the power goes out, I will read a book by the light of a candle.	2
22	2	1	1	5	0	2	2	0	1	1	2	2	2	4.0	9	2	1	3	1	1	If John had studied more for the test, he might have passed if the questions hadn't been so difficult.	2
26	2	0	0	5	1	3	3	0	2	0	5	2	3	4.0	17	2	1	5	0	1	If it rains, the flowers will bloom, but if the wind is strong, they might wilt, the sunsets will be stunning.	2
18	2	1	0	2	0	2	2	0	3	0	3	2	1	2.0	8	2	0	3	1	2	Although she was tired, because it was important, she finished the project before the deadline.	2
37	0	2	2	5	2	4	5	0	3	1	4	2	6	4.0	18	3	2	5	1	1	Although it was raining heavily, John knew that the bus would be delayed, and the meeting might be postponed, yet he still decided to take the bus to the city for his appointment.	3
32	1	2	1	3	0	4	5	0	4	0	5	2	5	4.0	15	2	1	5	1	1	If it rains, the grass will turn green; the puddles will form in the potholes; then the children will splash in them, if their parents allow it.	3
41	0	2	1	4	1	6	8	0	3	0	5	2	7	5.0	28	3	2	6	3	1	If it rains today, the flowers will wilt; the bees won't collect nectar; and I will have to postpone the picnic unless the sun emerges from behind the clouds, we will order a pizza instead.	3
40	2	3	2	4	1	1	6	0	6	1	5	2	5	6.0	17	5	4	5	2	1	Although it was raining heavily, John decided to walk to the store, because he had forgotten his umbrella, but he was determined to buy milk for his mother, who was seriously allergic to soy milk.	3
34	2	1	1	3	2	2	6	0	5	0	4	2	5	5.0	21	3	1	4	3	2	Although she was tired from working long hours, and he had forgotten their anniversary, and the children were misbehaving, they finally managed to renew their vows at the city hall.	3
40	1	2	0	5	0	3	6	0	8	0	6	3	5	5.0	14	4	3	6	4	1	If it rains tomorrow, she will take an umbrella; if she has an appointment, she won't be late; if she can finish the report on time, she will submit it to her boss.	3
48	2	4	3	4	3	4	6	0	6	0	5	3	7	5.0	25	3	2	5	3	1	If it hadn't been for the heavy rain, we could have played soccer outside; but the coach insisted on practicing indoors because of the flooded field; and although we grumbled about it,we followed his instructions and had a productive workout instead.	3
47	3	3	4	6	2	6	10	0	1	0	5	2	4	5.0	33	3	2	5	1	1	If it rained hard yesterday, then the grass would be wet, but the soil might still be dry despite the rain, and although the puddles on the sidewalk had begun to evaporate, the larger patches of standing water were already collecting algae.	3
27	1	1	0	3	1	1	2	0	5	0	4	3	4	5.0	12	3	3	4	1	0	Although it might rain, because we forgot our umbrellas, and since we would be late, we decided not to go for a picnic.	3
42	1	2	4	4	0	4	6	0	5	0	6	2	6	4.0	27	3	2	5	4	1	Although I had finished the report earlier, yet he hadn't read it; despite the rain not having started, they already had umbrellas open; before she could utter a word, the fire alarm suddenly went off.	3
32	1	1	2	3	1	1	5	0	5	0	4	3	5	6.0	7	4	3	5	1	1	Though the alarm clock rang loudly, I couldn't open my eyes, as my head hurt terribly and I'd overslept, resulting in my being late for work.	3
47	7	2	2	7	3	0	6	0	8	0	8	3	1	4.0	17	3	1	7	1	2	If she were taller, if her hair were lighter, and if her eyes were bigger, I would find her more attractive, but unfortunately, she is of average height, her hair is dark, and her eyes are normal in size.	3
37	1	4	3	2	1	4	6	0	5	0	4	1	5	5.0	18	4	3	4	1	1	Although it was raining heavily, I still had to go to the store; the bridge was out due to the flooding; and there was a detour that added several miles to my journey.	3
37	0	1	3	5	1	4	5	0	3	0	4	3	5	5.0	25	3	0	4	3	3	Even if the alarm did not ring, even if we had overlooked the deadline, and even if the client didn't call to remind us, we would have finished the project on time.	3
50	2	4	2	7	1	5	7	0	6	0	7	3	5	5.0	16	3	2	6	2	1	If it weren't for the heavy rain, we could have played outside; however, since the batteries in the flashlight had died, we remained in the dark; but if we had brought extra batteries, we could have continued our exploration after the sunset.	3
47	2	2	2	10	0	2	5	0	7	0	6	3	6	5.0	16	4	2	7	2	2	If I had known the weather would be nice, she wouldn't have stayed home; if I had more time, I would have gone to the gym; if I hadn't forgotten my keys, we could have gone out for dinner.	3
38	3	1	0	2	0	1	5	0	7	1	6	3	7	5.0	16	5	4	6	4	1	Although John is tired, he promises to finish the project by tomorrow; if they have enough funding, they will expand their business; before that happens, they need to resolve their legal disputes.	3
39	2	3	4	2	1	2	5	0	6	0	4	2	6	6.0	12	4	3	5	1	1	Although she was tired, she knew that she couldn't afford to fall behind, so she studied late into the night, but the distractions of social media kept drawing her attention away from her books.	3
50	1	2	2	3	1	5	8	0	6	0	9	1	9	5.0	32	7	6	5	5	1	Although it was raining heavily, I hadn't brought an umbrella; the bus was late, causing me to miss the connecting train; and, my phone had no signal, leaving me stranded, therefore, I had to walk for hours in the downpour.	3
48	0	3	5	4	1	4	7	0	7	0	6	1	8	7.0	9	3	2	5	3	1	Although it was raining heavily, I had left my umbrella at home; the train was running an hour late, so I had to wait there uncomfortably; she had promised to bring the keys with her, but forgot them on the kitchen counter.	3
37	4	1	2	3	1	3	7	0	1	0	4	2	7	5.0	16	4	3	5	2	1	If it rains, the streets will become slippery, and the children will need to stay indoors, then the bakery will sell more bread because people tend to crave warm food during rainy weather.	3
53	5	7	0	3	0	3	8	0	10	0	6	3	6	4.0	29	6	5	6	2	1	Though she was tired after her long journey, he insisted that she try on the dress; knowing that she didn't like shopping, it was in her favorite color; despite her initial reluctance, I persuaded her to at least look at the dress in the store window.	3
40	0	2	4	2	3	3	4	0	4	0	4	2	10	7.0	9	5	4	5	2	1	Although it was raining heavily, she decided to go out and buy milk, but found the store had run out, hence she returned home and checked to see if they had any left in the fridge.	3
28	1	1	1	3	2	2	3	0	4	1	4	1	4	4.0	20	1	0	4	2	1	If John could borrow my car, and I had no important appointment, and it weren't raining, then we could go to the concert.	3
43	2	2	3	2	3	6	9	0	3	0	3	2	6	5.0	28	4	1	4	3	3	While the sun began to set and the colors in the sky deepened, if the birds found their roosts and started their nighttime songs, then only would I be able to truly enjoy the peace and quiet of the evening.	3
30	0	2	2	1	0	5	7	0	3	0	4	2	4	4.0	19	3	0	4	3	3	Whenever I visit the museum, if I arrive early, after I have bought a ticket, the tour guide explains the history of each painting in detail.	3
48	1	5	4	3	2	6	11	0	4	0	5	1	5	6.0	21	3	2	5	3	1	Although it was raining heavily, we couldn't go out, for the power was out, and we had no candles or lanterns at home, so we spent the evening playing card games by the light of a dwindling campfire in the living room.	3
41	1	1	1	5	1	7	8	0	1	0	7	3	6	5.0	28	3	2	7	0	1	If it rains tomorrow, the flowers will wilt; if the sun shines, the puddles will evaporate; and if the wind is strong, the leaves will scatter, then the children will play in the park.	3
46	1	2	4	6	1	2	4	0	6	1	5	3	8	8.0	15	8	7	5	2	1	Although it was raining heavily, Sarah hadn't forgotten her umbrella; yet she decided to stay home instead, for the power was out in her neighborhood, making her believe that it would be safer to wait until the storm had passed.	3
