n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
8	0	0	1	1	0	2	1	1	0	1	1	0	0	0	0	0	0	2.0	0	5	There are six sides to a cube.	0
5	0	0	1	0	0	2	0	1	0	0	0	1	0	0	1	0	0	2.0	0	2	The deadline is tomorrow.	0
6	0	0	2	1	0	2	0	0	0	1	0	0	0	0	1	0	0	2.0	0	2	"""Bird sings in tree."	0
5	0	0	1	0	0	0	1	0	0	1	0	2	0	0	1	0	0	1.0	0	3	You have been contacted.	0
4	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1.0	0	1	I need water.	0
5	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2.0	0	2	The ball is round.	0
5	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	2.0	0	2	Please bring your passport.	0
4	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	2.0	0	1	The ball bounces.	0
5	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	2.0	0	1	The moon orbits Earth.	0
14	0	0	3	1	1	4	0	1	0	1	1	1	1	0	1	0	0	3.0	0	8	Zero articles, prepositions, nor auxiliary verbs are included in this sentence.	0
8	0	0	3	0	1	3	0	0	0	0	1	0	0	0	0	0	0	2.0	0	5	Zero articles, prepositions, or conjunctions.	0
4	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1.0	0	2	Snow is white.	0
8	0	0	1	1	0	5	0	0	0	1	0	0	0	0	1	0	0	3.0	0	3	Vacuum cleaner sales increase in holiday season.	0
6	0	0	1	0	0	2	2	0	0	1	0	0	0	0	1	1	0	2.0	0	3	I need your report today.	0
6	0	0	1	1	0	0	0	0	0	0	2	1	1	0	1	0	0	2.0	0	2	Six is greater than four.	0
9	0	0	1	1	0	2	0	2	0	1	0	1	0	0	1	0	0	3.0	0	6	The sun in the sky is not moving.	0
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	Zero: There are three apples.	0
5	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2.0	0	2	The ball is round.	0
8	0	0	1	0	0	0	2	0	2	2	0	0	0	1	1	2	0	3.0	1	3	She requested me to contact Cindy Stark.	0
5	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	2.0	0	2	Zero articles and prepositions.	0
6	0	0	1	0	0	1	1	0	0	1	0	2	0	0	1	0	0	2.0	0	3	Your order has been confirmed.	0
5	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	2.0	0	1	The sun rises early.	0
11	0	0	1	2	0	2	1	2	0	2	0	0	0	1	0	2	0	2.0	1	7	Place the bowl under the faucet to fill it up.	1
8	1	0	1	1	0	1	1	1	0	2	0	0	0	1	0	1	0	2.0	1	6	Attach it under the tablecloth when serving.	1
10	1	0	2	1	0	2	0	2	0	2	0	0	0	1	0	1	0	2.0	1	8	Nail the pieces to the wall, evenly spaced.	1
7	0	0	1	1	0	2	1	1	0	1	0	0	0	0	0	1	0	2.0	0	5	Position your foot on the pedal.	1
8	1	0	1	1	0	2	0	1	0	1	0	0	1	0	1	0	0	2.0	0	4	The package arrived with wet contents inside.	1
9	0	1	1	0	0	2	1	1	0	2	0	0	1	1	0	2	0	3.0	1	5	Install the new applications before using your computer.	1
8	0	0	1	1	0	3	0	2	0	1	0	0	0	0	0	1	0	2.0	0	6	Park the car near the bus stop.	1
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	3	The dog dug beneath the bush.	1
9	0	0	1	1	0	4	1	0	0	1	1	0	0	0	0	1	0	2.0	0	6	Set your alarm clock for 5 am tomorrow.	1
7	0	0	1	1	0	2	1	1	0	1	0	0	0	0	0	1	0	2.0	0	5	Keep your belongings under the bed.	1
11	0	0	1	2	0	3	2	2	0	1	0	0	0	0	1	1	0	2.0	0	8	She hung her hat on the hook by the door.	1
9	0	0	1	2	0	3	0	2	0	1	0	0	0	0	0	1	0	3.0	0	7	Paint a layer of color onto the wall.	1
8	0	0	1	1	0	3	1	1	0	1	0	0	0	0	0	1	0	2.0	0	6	Keep her company in the car ride.	1
9	1	0	1	1	0	2	0	2	0	1	0	0	1	0	0	1	0	3.0	0	3	Carefully examine the small print on the contract.	1
7	0	0	1	1	0	3	0	1	0	1	0	0	0	0	0	1	0	2.0	0	5	Cover the pie with aluminum foil.	1
8	0	0	1	1	0	4	0	1	0	1	0	0	0	0	0	1	0	3.0	0	6	Arrange a time for tea tomorrow morning.	1
8	0	1	1	1	0	1	1	1	0	2	0	0	0	1	0	1	0	3.0	1	3	Await him before proceeding with the meeting.	1
8	0	0	1	2	0	3	0	1	0	1	0	0	0	0	0	1	0	3.0	0	4	Paint the room in shades of blue.	1
10	0	0	1	2	0	2	1	1	0	1	0	0	2	0	0	1	0	2.0	0	8	Narrow down your options to the preferred few items.	1
6	0	0	1	1	0	2	0	1	0	1	0	0	0	0	0	1	0	2.0	0	4	Keep the noise level down.	1
8	0	0	1	1	0	2	2	1	0	1	0	0	0	0	1	1	0	2.0	0	5	I placed my jacket on the hook.	1
12	0	0	1	2	1	2	3	1	0	2	0	0	0	0	0	2	0	3.0	0	7	Attach the file to your email and send it to her.	1
7	0	0	1	1	0	3	0	1	0	1	0	0	0	0	0	1	0	2.0	0	5	Store these cans at room temperature.	1
11	0	1	1	1	0	2	1	1	0	1	0	1	2	1	1	1	0	2.0	1	9	Keep it at a low simmer until vegetables are tender.	1
13	0	0	1	3	0	4	0	2	0	1	0	0	2	0	0	1	0	3.0	0	9	Pour enough water into the kettle for a single cup of tea.	1
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	0	1	0	2.0	0	6	Connect it directly to the wall socket.	1
7	0	0	1	1	0	2	1	1	0	1	0	0	0	0	0	1	0	2.0	0	5	Put the books on your nightstand.	1
9	0	0	1	1	0	3	0	1	0	1	1	0	1	0	0	1	0	2.0	0	7	Bring two extra chairs to the conference room.	1
7	0	0	1	1	0	2	0	1	0	2	0	0	0	0	0	1	0	2.0	0	5	Cover the exposed soil with mulch.	1
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	1	0	2.0	0	5	Situate the bookshelf near the window.	1
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	1	0	2.0	0	5	Place the jar on the shelf.	1
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	3	The cat sat near the fire.	1
11	0	0	1	1	0	2	1	2	0	2	0	1	1	1	2	0	0	3.0	1	4	I can hear the baby crying from the other room.	1
12	0	1	1	1	0	4	1	1	0	2	0	0	1	1	1	2	0	2.0	1	9	Store extra food items in the basement if you have space.	1
8	1	0	1	1	0	2	0	2	0	1	0	0	0	0	0	1	0	2.0	0	6	Lie the blanket down on the grass.	1
8	1	0	1	0	0	2	1	0	0	1	0	0	2	0	0	1	0	2.0	0	6	Bring your own reusable bags when shopping.	1
8	0	0	1	1	0	3	0	1	0	1	0	0	1	0	0	1	0	2.0	0	6	Arrange chairs around the large conference table.	1
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	1	0	3.0	0	3	Find the key under the rug.	1
10	0	0	1	2	0	3	1	2	0	1	0	0	0	0	0	1	0	2.0	0	8	Keep your keys in the bowl by the doorway.	1
9	0	1	1	1	0	3	0	0	0	2	1	0	0	1	0	2	0	3.0	1	6	Add 2 cups of sugar before starting mix.	1
7	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	2.0	0	5	Screw in the last bolt firmly.	1
13	0	0	1	4	0	4	0	1	0	1	1	0	1	0	0	1	0	4.0	0	9	Expose this plant to sunlight for at least six hours per day.	1
9	0	0	1	2	0	2	1	2	0	1	0	0	0	0	0	1	0	3.0	0	4	Set it at the corner of the room.	1
7	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	1	0	2.0	0	5	Place the book on the shelf.	1
11	0	0	1	2	0	3	3	1	0	1	0	0	0	0	1	1	0	3.0	0	5	I found it in the back pocket of my jeans.	1
8	1	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	4	The balloon floats high above the ground.	1
9	1	0	1	1	0	2	0	2	0	1	0	1	0	0	1	0	0	2.0	0	4	The books are stacked high on the shelf.	1
8	0	0	1	1	0	2	1	2	0	1	0	0	0	0	1	1	0	2.0	0	5	She hung the painting on the wall.	1
10	0	0	1	2	0	3	1	1	0	1	0	0	1	0	0	1	0	3.0	0	5	Sell the old car in front of your house.	1
9	0	0	1	1	0	2	0	2	0	1	0	0	2	0	0	1	0	2.0	0	7	Pick the red apple on the highest branch.	1
15	1	0	2	3	1	3	2	1	0	2	0	0	0	1	1	1	0	4.0	1	6	She worked tirelessly on the garden, nurturing it through autumn and into winter.	2
28	0	0	4	5	1	8	0	6	1	3	0	0	0	1	1	2	0	5.0	1	10	The author of the article recommended visiting Paris in spring and admiring the cherry blossoms in the garden (amidst the flowers, by the fountain).	2
16	1	1	2	1	0	4	1	3	0	2	0	0	1	1	1	2	0	3.0	1	9	The author thanked the speaker for their kind words, before addressing the audience directly.	2
17	1	0	1	1	0	5	0	4	0	3	0	0	1	1	1	2	0	3.0	1	8	The teacher kindly requested the pupil to bring the lost book to the classroom next door.	2
23	1	1	2	2	1	4	6	1	0	3	0	0	1	1	3	2	0	4.0	1	9	Her dog eagerly awaits her arrival by the fireplace, and she longs for him to accompany her on her daily hike.	2
13	0	0	1	2	0	4	1	3	0	1	0	0	1	0	1	1	0	3.0	0	6	My grandfather built a beautiful barn on the edge of the forest.	2
18	0	0	1	2	0	4	0	2	2	2	0	0	4	1	1	2	0	6.0	1	4	The chef used local ingredients to create authentic Indian dishes in the heart of New York City.	2
21	0	0	2	2	0	8	1	3	0	4	0	0	0	2	1	3	0	4.0	2	7	The bookstore owner placed a notice in the corner, inviting passersby to buy used books from his back room.	2
15	0	0	2	2	0	3	1	3	0	2	0	0	2	1	1	1	0	4.0	1	6	I found the old map in the attic, hidden behind a heavy trunk.	2
14	0	1	1	1	0	4	2	2	0	2	0	0	1	1	1	2	0	3.0	1	7	The old woman placed her keys in her purse before leaving the house.	2
13	0	0	1	2	0	5	0	3	0	1	0	0	1	0	1	1	0	2.0	0	9	The artist placed the paintings near the windows for optimal lighting effect.	2
20	0	0	2	4	1	5	2	2	1	3	0	0	0	1	2	1	0	3.0	1	8	My friend from Paris loves studying at the library, but he hates parking in downtown during the holidays.	2
17	0	0	1	2	0	7	1	3	0	1	0	0	2	0	1	1	0	3.0	0	12	The bookstore employee recommended an excellent sci-fi novel for my brother in the science fiction section.	2
25	0	0	4	4	1	7	2	4	0	2	0	0	0	1	1	1	0	4.0	1	15	Despite her exhaustion, the actress agreed to sign her autographs at the meet-and-greet near the auditorium after the performance.	2
10	0	0	1	1	0	4	0	3	0	1	0	0	0	0	1	1	0	2.0	0	5	The art collector placed the painting above the fireplace.	2
13	1	0	1	0	1	3	2	1	0	2	0	0	1	0	1	2	0	4.0	0	6	She opened the drawer and found her grandmother's old necklace therein.	2
15	1	0	1	3	0	4	1	3	0	1	0	1	0	0	1	0	0	3.0	0	7	My cousin is moving to the edge of the city next to the forest.	2
17	0	0	2	2	0	6	0	3	0	2	0	0	2	1	1	0	0	3.0	1	7	The baby bird flew above the crowded city square, landing on a nearby tree branch.	2
15	0	0	1	1	1	4	1	2	0	4	0	0	1	2	1	2	0	4.0	2	7	My grandma lives next door to the park and enjoys watching the children play.	2
18	0	0	2	3	1	4	2	2	0	1	0	0	3	0	1	0	0	3.0	0	8	Despite its location near the busiest intersection, this store remains quiet and peaceful in its courtyard.	2
16	0	0	1	2	1	3	1	3	0	2	1	1	1	0	1	2	0	3.0	0	7	The monkey is holding a banana with one hand and peeling it with the other.	2
11	0	0	1	1	1	3	3	0	0	2	0	0	0	0	1	2	0	3.0	0	6	He forgot his map at home but remembered his umbrella.	2
11	0	0	2	1	0	2	1	1	2	2	0	0	0	1	1	1	0	3.0	1	5	The sun sets behind Mount Everest, illuminating its peak.	2
17	0	0	1	3	1	5	1	4	0	2	0	0	0	0	1	2	0	3.0	0	10	The artist placed the sculpture in the center of the park and installed lights around it.	2
14	0	0	1	2	1	4	1	4	0	1	0	0	0	0	1	1	0	4.0	0	6	She placed the letter on the piano and the flowers in the vase.	2
18	1	0	2	2	1	4	2	3	0	2	0	0	1	0	2	2	0	3.0	0	9	The children gathered fruit in the orchard, and later they sold it at the local market.	2
21	1	0	5	1	0	4	3	0	0	2	1	0	3	1	1	2	0	3.0	1	13	"Two weeks ago, my uncle handed me his ancient, dusty copy of ""Great Expectations"" to read."	2
16	2	0	1	0	1	5	0	3	0	2	0	0	0	0	1	2	0	4.0	0	7	The author praised the chef's abilities extensively but criticized the restaurant's location fiercely.	2
18	0	0	1	3	0	5	4	2	0	2	0	0	1	1	2	1	0	5.0	1	4	My friend introduced me to her uncle who lives on the top floor of that apartment building.	2
11	0	0	1	1	0	3	1	1	0	1	0	1	1	0	1	0	0	3.0	0	3	My granddaughter's new school is situated by the riverside.	2
23	2	0	3	2	1	6	3	1	0	3	1	0	1	1	2	2	0	3.0	1	9	  * My laptop bag weighs 10 pounds when fully loaded, and it takes a toll on my shoulders over long distances.	2
35	0	1	3	5	0	11	3	5	2	3	0	0	2	2	2	3	0	5.0	2	14	Despite her fear of drowning, she embraced the challenge of scuba diving in the murky waters off Key Largo, relishing the thrill each time she discovered new wonders on the ocean floor.	2
18	1	0	1	3	1	5	2	3	0	2	0	0	0	0	1	2	0	3.0	0	7	The artist painted the sunflowers in a field and arranged them artfully in his gallery for exhibition.	2
12	0	0	1	2	0	3	0	3	0	1	0	0	2	0	1	0	0	3.0	0	4	The monk read from the sacred scrolls under the ancient tree.	2
24	0	0	3	6	0	5	2	3	1	1	0	1	2	0	1	0	0	4.0	0	8	In the early hours of Monday, she was found dead near the pier, with a bag of rocks by her side.	2
19	1	0	2	2	0	6	2	2	0	3	0	0	1	2	1	2	0	4.0	2	9	The caterpiller damaged the leaves of my oak tree extensively, leaving it exposed to harsh winter conditions.	2
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	.	2
26	1	0	2	4	1	7	4	4	0	2	0	0	1	0	2	2	0	4.0	0	15	I always park my car in the shade during the summer, but the tree beside it casts an annoying leaf shadow on my vehicle.	2
12	0	0	1	2	0	3	2	0	0	0	0	1	3	0	1	0	0	3.0	0	4	Her parents were proud of her excellent grades in high school.	2
14	1	0	1	2	1	4	2	1	0	2	0	0	0	0	1	0	0	4.0	0	6	My uncle works at the police station but lives miles away from it.	2
19	1	0	1	4	0	5	2	2	0	3	0	0	1	1	1	1	0	4.0	1	15	I prefer playing the piano with felt hammers in my living room instead of on the grand stage.	2
12	0	0	3	1	0	2	1	2	0	1	0	0	2	0	0	0	0	2.0	0	5	Under the desk, there was a small, red toy.	2
16	1	0	1	4	0	3	1	2	3	1	0	0	0	0	1	1	0	3.0	0	10	The woman from Guatemala spoke Spanish fluently with her neighbor from Colombia at the park.	2
15	0	0	1	1	1	4	0	3	0	2	0	1	2	0	1	1	0	3.0	0	6	The new building is situated near the city hall and overlooks the main river.	2
9	0	0	1	1	0	3	2	0	0	1	0	0	1	0	1	0	0	2.0	0	5	My grandmother lives next door to her bakery.	2
21	0	0	1	2	1	9	2	2	0	3	0	0	1	0	1	1	0	3.0	0	10	My uncle works at the airport baggage claim but lost his pass key to the secured storage room last night.	2
19	0	0	1	3	1	6	1	3	0	1	0	0	3	0	1	1	0	4.0	0	9	The chef prepared a delicious vegetarian meal with mushrooms on top and a sweet potato sauce beneath it.	2
8	1	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	2.0	0	4	The vase rests atop the pedestal gracefully.	2
20	1	0	3	3	1	4	2	0	3	1	0	0	2	0	1	1	0	5.0	0	5	Under Secretary Sullivan, your proposal requires considerable debate in Congress and subsequently, extensive deliberation by our allies.	2
11	1	0	1	1	0	3	0	2	0	0	0	1	1	0	1	0	0	3.0	0	6	The artist's easel is next to the open window.	2
27	1	1	4	3	1	7	0	1	0	5	0	0	3	0	1	2	1	3.0	1	12	In order to explore the ancient ruins, archaeologists frequently enter sites through narrow trenches, climb over steep hills, and dig beneath decayed structures.	4
26	2	1	3	2	1	5	3	3	0	5	0	0	1	1	0	5	0	4.0	1	17	Bring your skis to the mountains, put them in the rack, fasten them securely and enjoy the powder while savoring hot chocolate afterwards.	4
36	1	0	4	4	2	9	3	4	1	3	0	0	4	1	2	3	0	6.0	1	16	Last year, we took a wonderful trip to Disneyland, enjoying ourselves greatly, yet my husband's allergies turned a day at the park into an experience full of discomfort and constant sniffling.	4
37	1	0	5	4	2	9	5	1	0	6	0	0	3	2	2	6	0	4.0	2	15	Several farmers transport their goods using donkeys, but during rainy seasons, they cover their produce carefully with plastic sheets, put them under the sheds, and load them onto trucks to prevent damage.	4
28	2	0	4	4	1	6	2	2	0	4	0	1	1	1	0	3	1	5.0	2	9	When preparing dinner at home, it is necessary to shop for ingredients, cook the meals, and serve them afterwards on tables with the family.	4
18	0	0	3	3	1	5	0	5	0	1	0	0	0	0	1	1	0	3.0	0	9	The dog chased the cat under the bridge, over the stream, and into the thicket.	4
21	1	0	2	2	0	6	1	3	0	3	0	0	2	2	1	3	0	4.0	2	10	The professor presented his paper before the committee of esteemed researchers, receiving valuable feedback to further improve the study.	4
26	0	1	4	4	2	6	0	3	0	2	0	0	2	0	1	0	0	4.0	0	12	 under the tree's, in the tree's cool shade, with charcoals on the smooth bark, and while parents chatted and sipped.	4
25	1	0	3	3	0	6	3	3	0	2	0	1	3	2	2	2	0	4.0	2	15	The artist sells his paintings at the local gallery, which is near the town square, making it easily accessible for prospective buyers.	4
33	0	0	3	4	1	8	3	5	0	5	0	0	3	1	1	3	0	4.0	1	15	In the rainy city, she found her umbrella under the seat, left her bag at the coat check and dashed through the crowded museum to catch the last guided tour.	4
17	0	1	2	2	0	7	0	2	0	2	0	0	1	0	2	2	1	3.0	1	6	Although the chef prepares outstanding dishes, the restaurant requires reservations for weekend diners during holidays.	4
26	0	0	4	5	1	8	2	2	0	2	0	0	2	0	1	1	0	4.0	0	12	Besides the lake at sunset, they enjoyed hot chocolate and cookies inside their cabin, under the soft glow of battery-operated lanterns.	4
27	1	1	5	1	1	6	1	3	0	6	0	0	1	1	1	4	1	4.0	2	13	After finishing dinner, we drove to the movie theater, parked nearby, bought tickets, and entered the auditorium to watch the latest blockbuster.	4
20	0	0	2	2	0	7	1	3	0	2	0	0	2	1	1	2	0	3.0	1	9	A successful painter placed her easel near an orchard's edge, creating landscapes from a unique vantage point.	4
27	1	1	3	3	0	5	3	3	0	5	0	0	2	4	2	2	0	8.0	4	5	A child held a red balloon with strings, tethered to his hand while dancing, oblivious to the wind that threatened to carry it away.	4
19	2	0	3	3	0	6	1	1	0	2	0	0	1	0	1	1	0	3.0	0	11	Despite heavy rain, farmers carefully carried their freshly-picked crops under raincoats to the storage barn.	4
34	3	0	5	2	1	9	4	2	0	5	0	0	3	0	1	5	1	3.0	1	18	When planning our road trip, we considered different transportation means, chose a bus for environmental reasons, bought our tickets online, and booked a campsite nearby for our first night.	4
17	0	0	2	2	0	3	2	2	0	3	0	0	2	2	1	2	0	3.0	2	6	The baby crawls towards the box, reaching out its little hands to pull it open.	4
28	2	0	5	1	2	6	0	5	0	4	0	0	3	1	2	2	0	5.0	1	8	The sales representative made an excellent pitch, but the customer remained noncommittal, and ultimately walked away, leaving the proposal on the table, unclaimed.	4
36	2	2	4	2	0	7	5	1	0	7	0	2	3	4	3	4	1	5.0	5	14	After finding the lost cat, kind neighbors left food in their yard, expecting it would encourage its return, not realizing that their own curious children might mistakenly attract it away from home.	4
25	0	0	3	4	0	7	3	3	0	2	0	1	1	1	1	1	0	4.0	1	11	Under my chair, in the middle of the room, you can see my grandmother's wooden chess set displayed on a table.	4
18	0	0	4	1	1	5	0	2	0	3	0	0	2	0	1	3	0	3.0	0	7	Beneath the large tree, children spread blankets, unveiled sandwiches, and commenced a delightful picnic.	4
34	2	2	3	1	0	8	0	2	0	9	0	1	3	8	1	5	0	7.0	8	12	Children with unmanageable coughing fits may have difficulty reaching high shelves while cleaning, thus needing to bring a ladder to help access hard to reach areas, despite finding the task frustrating.	4
19	0	0	2	3	0	5	2	2	0	3	0	0	2	1	2	2	0	4.0	1	8	She served lunch on an outdoor table, under trees that provided adequate shade from the scorching heat.	4
20	2	0	4	2	1	4	0	3	0	1	0	0	2	0	1	0	0	3.0	0	14	A child's balloon drifted up and away, beyond the rooftops, to the vast, open sky.	4
31	2	1	3	4	1	9	2	3	0	4	0	0	2	2	1	2	1	6.0	3	11	When cooking for my vegetarian friend at a backyard barbecue, I grilled various vegetables to the side, instead of using the center grill meant for burgers and hotdogs.	4
20	1	1	4	1	1	5	1	2	0	1	0	1	2	0	2	1	1	3.0	1	11	Although the restaurant is small, it offers outdoor dining, street parking, and a garden in back.	4
18	0	0	2	2	0	5	1	4	0	3	0	0	1	1	1	1	0	4.0	1	6	The elderly man enjoyed his tea beside the roaring campfire, the sun setting behind the mountains.	4
29	1	0	2	5	0	10	2	6	0	2	0	1	0	1	2	1	0	5.0	1	18	The chef presented a beautifully arranged assortment of sushi for his guests in the dining room during the lunch hour, which was a feast for the eyes.	4
40	0	0	5	6	1	11	1	5	0	7	0	0	4	2	1	2	0	5.0	2	25	At the museum, the group passed under an impressive entrance arch, placed their coats in a designated storage room, walked through long corridors lined with displays, and entered a large hall filled with historical artwork.	4
28	3	1	2	4	1	8	1	2	0	2	0	2	2	0	2	2	1	5.0	1	7	While the new software may greatly improve productivity for programmers, it may take salespeople away from customer interactions and out into the field for necessary trainings.	4
24	3	0	4	3	0	4	1	3	0	3	0	0	3	0	1	0	0	3.0	0	16	I passed through a long, dark tunnel, turned right onto a dirt path, then continued uphill to a breathtaking viewpoint.	4
19	0	0	1	3	0	4	1	1	4	1	0	0	3	0	1	1	0	4.0	0	7	A businessman from Japan presented new ideas at our last conference in New York City's Sheraton Center.	4
27	1	1	5	2	1	7	1	2	0	5	0	0	2	0	1	4	1	3.0	1	15	Before starting the project, we carefully evaluated the risks, consulted experts for input, took several safety precautions, and proceeded with careful planning.	4
31	1	0	4	4	2	11	0	2	0	4	0	0	2	2	1	4	0	5.0	2	12	Despite heavy rain, runners completed the marathon, seeking refuge under nearby trees and tents during downpours, and finally crossing the finish line to warm applause from spectators.	4
30	0	0	3	5	1	7	1	6	0	3	0	0	3	1	1	2	0	4.0	1	11	After dinner at the Italian restaurant, in the city, we took a walk through the beautiful public gardens and sat by the pond to enjoy the evening.	4
28	2	0	4	5	0	6	2	4	0	5	0	0	0	1	1	1	2	7.0	3	19	Underneath the overpass, behind a truck loaded with crates, next to a man sitting on a bench, she found her lost dog barking loudly.	4
27	1	0	3	3	1	7	3	3	0	3	0	0	3	1	1	2	0	5.0	1	9	She always sits under the shady tree, with a blanket spread, reading her favorite novels and sipping her favorite fruit tea from a thermos.	4
27	0	0	3	4	0	7	2	4	0	3	0	0	4	2	2	1	0	4.0	2	10	The cat nestled in the cozy corner of the sunlit window, overlooking the vibrant flower garden, with its shiny tag resting against its fur.	4
49	1	0	5	12	1	16	1	7	0	6	0	0	0	2	1	4	0	5.0	2	33	Before the event, participants placed their posters on boards near the registration desk, later picked up prizes at a ceremony held inside the auditorium, returned gifts at a donation table near the stage, and exchanged pleasantries in between at tables spread throughout the building.	4
30	0	0	4	3	1	11	0	4	0	1	0	0	6	0	1	2	0	4.0	0	11	The new building on the north end of campus offers students an easy access to a large library, computer labs, convenient stores, and numerous food options.	4
18	1	0	3	1	0	4	1	3	0	3	0	1	1	2	2	2	0	3.0	2	8	In the forest, a hiker spotted a deer that was badly injured, requiring immediate care.	4
27	0	0	3	3	1	6	3	5	0	5	0	0	0	2	1	4	0	5.0	2	13	I followed the directions to enter the room, turned the corner, and found him sitting near the window with a book in his hand.	4
49	1	2	8	7	2	12	4	3	0	6	0	1	1	2	2	1	1	7.0	3	18	Before setting off for the conference, please ensure your laptop battery is fully charged, that you bring along an adapter for European plugs, and remember to pack your papers, notebook, and a USB drive for backups, into your carry-on bag.	4
