n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
17	0	0	1	2	1	4	2	4	0	2	0	0	1	0	2	1	0	3.0	0	12	I went to the gym every day for a month but my weight stayed the same.	1
14	1	1	2	0	0	2	2	1	0	2	0	1	1	1	2	1	1	3.0	2	4	Although it's hot outside, I need to do some grocery shopping.	1
22	0	0	2	4	1	4	3	2	0	2	0	2	1	1	2	0	0	5.0	1	6	The presentation slides were interesting, yet I couldn't stay focused on them due to the itching in my ear.	1
17	0	0	1	2	2	3	2	2	0	2	0	1	1	0	2	1	0	4.0	0	7	The cake tastes delicious and yet I can't eat it due to a food allergy.	1
18	0	0	2	1	1	3	2	4	0	2	0	0	3	0	2	2	0	3.0	0	12	We took a long walk through the forest, but the beautiful view left us all speechless.	1
11	0	0	2	0	1	1	2	1	0	1	0	1	2	0	2	1	0	2.0	0	4	The cake was delicious, yet it made me sick.	1
18	0	0	3	1	1	6	1	4	0	0	0	2	0	0	2	0	0	3.0	0	7	The book is a page-turner, and its illustrations are a feast for the eyes.	1
25	1	0	2	3	1	5	4	2	0	3	0	2	2	2	3	0	0	5.0	2	8	My little brother is scared of the dark, yet he keeps saying he will sleep alone in the tent during our camping trip.	1
11	2	0	2	0	1	1	1	1	0	1	0	1	1	0	2	0	0	2.0	0	5	The movie was great, yet I almost fell asleep.	1
19	1	0	3	3	1	5	2	1	0	3	0	0	0	1	2	1	0	3.0	1	8	She works in a library, but she still enjoys binge-watching movies at home during weekends.	1
21	1	0	2	2	0	4	4	1	0	4	0	1	0	2	3	2	0	4.0	2	10	I can't believe I left my phone at home, yet I managed to finish the project on time.	1
21	1	0	2	0	2	4	2	2	0	5	0	0	1	2	2	3	0	5.0	2	8	I need to cook dinner tonight, yet I have a headache and feel too exhausted to prepare a meal.	1
14	0	0	2	0	1	2	2	2	0	2	0	2	0	0	2	2	0	3.0	0	7	He didn't have a map, but he did have a compass.	1
14	1	0	2	0	0	2	1	1	0	2	0	1	3	1	1	1	0	4.0	1	4	She was a brilliant mathematician, yet struggled to understand human emotional intricacies.	1
21	2	0	4	1	1	3	3	1	0	1	0	3	2	1	3	0	0	3.0	1	8	My brother-in-law is an excellent cook, but he's even better when he's barbecuing.	1
22	1	0	6	1	3	2	2	1	0	4	0	1	1	1	2	1	0	4.0	1	12	The package was marked 'FRAGILE' and 'HELP NEEDED', yet we lifted it mechanically and without care.	1
16	1	0	2	0	2	1	2	1	0	2	0	1	3	1	1	1	0	3.0	1	6	The cake was moist and delicious, yet it seemed impossible to finish it alone.	1
19	1	0	1	0	1	4	1	0	0	3	2	1	4	1	1	3	0	5.0	1	8	They have visited 12 new countries last year and still have plans to visit 5 more next year.	1
14	1	0	2	1	1	3	2	1	0	2	0	1	0	0	2	1	0	3.0	0	8	My phone died at night, but fortunately I had brought a charger.	1
14	1	0	2	0	1	2	2	1	0	2	0	1	2	1	2	2	0	3.0	1	8	The document contains numerous errors, but it is still worth correcting them.	1
23	1	1	2	0	1	4	5	1	0	4	0	2	0	2	3	3	0	4.0	2	17	I need to finish this essay before my sister can borrow my laptop, but I haven't done my research yet.	1
19	0	0	2	1	2	6	1	2	0	2	0	0	3	1	1	2	0	5.0	1	7	The book contains interesting facts and hilarious jokes, making it a great read for education and entertainment.	1
34	0	0	5	2	4	8	2	3	2	3	1	1	2	1	2	2	0	6.0	1	11	Two engineers, John and Mike, will conduct a feasibility study on the hydroelectric project, and they plan to explore both the cost-effective and safety considerations during their research.	2
21	0	0	2	4	1	5	0	4	0	2	1	2	0	0	2	0	0	3.0	0	10	The cake is baking in the oven at 350°F, and water is boiling on the stove for the frosting.	2
23	2	0	2	2	1	7	1	3	0	3	0	1	1	1	2	2	0	4.0	1	11	The customer will receive notifications when the package ships and when it arrives, ensuring peace of mind throughout the entire process.	2
18	0	0	1	2	1	5	1	3	0	3	1	0	1	0	1	1	0	5.0	0	4	The manager approved the two raises for the deserving employees and scheduled performance appraisals for everyone else.	2
21	2	0	1	5	1	5	1	4	0	2	0	0	0	0	1	0	0	4.0	0	10	The cat sleeps in the living room but also curls up next to me on the couch during the evening.	2
30	0	0	6	3	2	6	1	4	0	4	0	1	3	2	2	3	0	7.0	2	8	"The application can store multiple addresses, and the user switches between them using ""Next"" and ""Previous"" buttons located near the bottom of the screen."	2
19	0	0	1	3	1	5	0	2	0	2	0	1	4	0	1	1	0	5.0	0	6	Both articles were published in prestigious academic journals and received numerous citations from other scholars in the field.	2
26	0	1	2	2	0	5	1	5	0	1	1	5	3	2	3	0	0	4.0	2	10	Two people are needed for this job, one will be the primary speaker while the other will be the interpreter for the deaf community.	2
16	3	0	2	0	2	2	0	2	0	3	0	2	0	0	2	0	0	3.0	0	10	The dog was barking loudly and growling menacingly, and the child was screaming hysterically.	2
8	0	0	1	1	0	2	0	1	0	1	1	1	0	0	1	0	0	2.0	0	3	The meeting is scheduled for 3 p.	2
22	1	1	1	2	1	5	1	2	0	3	0	2	3	2	2	1	0	4.0	2	11	You must wear protective boots while walking on the wet floor and also ensure the safety sign is visible to others.	2
27	0	0	1	4	4	7	1	4	2	2	0	1	1	0	1	2	0	3.0	0	18	I will bring the report to both the CEO and the marketing director for review and approval on Friday and send the final version on Monday.	2
21	0	0	1	3	1	5	3	1	0	3	2	1	1	0	2	2	0	4.0	0	6	Two new hires are joining us in marketing and they bring with them a combined industry experience of 15 years.	2
21	1	0	2	0	2	5	2	3	0	3	0	1	0	1	2	1	0	4.0	1	8	He can't decide which flavor to choose, so he buys both the chocolate and the strawberry ice cream.	2
17	1	0	1	1	3	5	0	4	0	2	0	0	0	1	1	0	0	4.0	1	7	Both the cat and the dog bark and whine at the door whenever a guest arrives.	2
20	0	0	1	4	1	5	1	2	2	3	1	0	0	2	1	1	0	5.0	2	9	He has a meeting scheduled for Tuesday at noon and a training session planned for Thursday at 3 pm.	2
16	0	0	1	0	1	5	1	2	0	3	0	1	1	1	1	3	0	4.0	1	5	I will add a filter and adjust the water temperature to maintain proper aquarium conditions.	2
19	3	0	2	1	1	3	4	1	0	3	0	0	0	1	1	3	0	3.0	1	9	She forgot her keys at the store, but also left her phone there to retrieve them later.	2
13	0	1	1	0	2	3	1	1	0	3	0	0	0	2	1	2	0	4.0	2	6	She needs to buy both milk and bread before leaving the store.	2
23	0	0	2	3	0	6	1	3	0	2	2	2	1	1	2	1	0	5.0	1	7	The project's design includes two main sections, each of which must be finished within three months from the approval date.	2
27	1	0	5	1	1	5	4	1	0	4	0	2	2	2	3	2	0	3.0	2	12	I need to buy new batteries (they are all dead) and replace the air filter (it's clogged) for my vacuum cleaner.	2
47	0	0	6	8	2	12	1	3	4	3	2	2	4	2	3	1	0	6.0	2	25	The client needs a report by 2 pm today (Monday) on total sales from December and January; additional data on returns and taxes is requested for analysis, which is due by 4 pm on Wednesday, following completion of the initial report.	2
33	0	0	3	2	2	8	1	5	0	4	0	2	4	2	3	2	0	6.0	2	24	The new proposal calls for an expansion of the facility, which will require additional staff and longer working hours; yet the existing budget is not sufficient to cover these costs.	2
17	0	0	1	2	1	3	2	1	2	4	0	0	0	2	1	2	0	4.0	2	7	She has a meeting scheduled on Monday and needs to review her presentation slides on Tuesday.	2
16	0	1	2	2	0	4	0	4	0	2	0	0	1	1	2	0	0	3.0	1	8	The cat slept in the sunroom, while the dog lay in the cool basement.	2
12	0	0	1	1	2	2	0	2	0	1	0	0	3	0	1	0	0	4.0	0	5	Both the red and green lines intersect at the same point.	2
24	2	0	3	4	0	7	0	4	1	2	0	0	1	0	1	1	0	6.0	0	10	The proposal includes the submission of documents (certified true copies) as well as the attendance at an interview on March 15th.	2
18	1	1	1	2	1	4	1	2	0	2	2	1	0	1	1	1	0	3.0	1	11	I will take both medications at 8 AM and 4 PM daily as prescribed by the doctor.	2
8	1	0	1	0	1	2	1	0	0	2	0	0	0	0	1	2	0	2.0	0	4	She plays basketball but also runs cross-country.	2
18	2	0	2	1	1	5	0	3	0	3	0	0	1	1	2	1	0	5.0	1	5	The sun sets late but the moon rises early, creating beautiful twilight scenes on the water.	2
16	1	0	1	1	1	6	1	1	0	2	0	1	0	0	1	1	0	4.0	0	7	She must finish the research proposal today and also prepare for tomorrow's seminar presentation.	2
19	0	1	3	1	1	4	4	0	0	3	0	1	0	2	2	2	0	5.0	2	11	He has to clean his car (exterior and interior) before he can list it for sale.	2
31	2	0	3	2	2	6	2	5	0	4	0	3	1	2	3	2	0	5.0	2	18	The cat will be asleep in the sunroom window, and when it hears a car in the driveway, it will jump down and run to meet the owner.	2
16	1	0	2	2	1	4	0	4	0	2	0	0	0	0	2	0	0	3.0	0	8	The sun sets over the ocean, and the moon rises high in the sky.	2
15	0	0	2	2	1	4	1	3	0	2	0	0	0	0	2	0	0	3.0	0	8	The cat sleeps on the windowsill, but the dog rests at your feet.	2
24	1	0	2	2	1	7	1	3	0	3	0	1	2	1	1	3	0	4.0	1	7	You must add water frequently to both aquariums to maintain the right moisture level, and clean the gravel weekly for optimal health.	2
21	1	0	2	1	2	3	1	3	0	5	0	1	2	1	1	2	0	5.0	1	12	Buy the red shirt and try the jeans on; they may need hemmed or altered for a great fit.	2
16	0	0	1	3	1	4	0	2	0	2	2	1	0	0	1	0	0	3.0	0	8	The bus will arrive at the station at 3:30 PM and depart at 4:15 PM.	2
25	1	1	2	2	0	7	2	3	0	4	0	1	2	2	2	3	0	6.0	2	8	Your car will need new tires soon; I recommend checking the pressure of the current ones in addition to inspecting the tread depth.	2
36	0	0	2	5	2	9	6	4	0	3	0	2	3	0	2	4	0	4.0	0	18	I will add the new contacts from my phone to my contact list on my computer, and I will print the addresses of the new clients from the spreadsheet and mail them welcome packages.	2
21	0	0	5	3	1	5	2	1	0	3	0	0	1	1	1	2	0	4.0	1	9	She likes playing the flute (at school) and practicing yoga (at home) in her free time.	2
20	1	0	2	2	1	5	3	0	0	2	1	2	0	0	2	1	0	4.0	0	8	Your email is not set up yet and you must verify your phone number for two-factor authentication.	2
29	1	0	5	4	1	6	1	0	2	4	3	0	2	2	1	1	0	6.0	2	13	They attend weekly lectures (held Monday evenings starting at 7:30 pm) and engage in lively group discussions online (Sundays from 1:00 to 4:00 pm).	2
26	1	1	3	2	1	5	0	5	0	3	2	0	2	2	1	2	0	5.0	2	17	The project needs two experts, one from the legal department and another from the financial team, to evaluate the contract thoroughly before signing.	2
12	0	0	1	1	1	3	0	3	0	2	0	0	1	0	2	0	0	3.0	0	4	The dog barked and the baby cried at the same time.	2
17	0	0	2	1	1	3	0	3	0	3	0	2	2	1	2	0	0	4.0	1	5	The sun was setting and the moon had risen, shining bright in the clear sky.	2
15	0	0	2	1	2	5	0	3	0	2	0	0	0	0	2	1	0	4.0	0	8	The sun sets behind the hill, and the sky turns orange and purple.	2
19	0	0	2	0	1	4	0	2	0	3	2	2	2	2	1	2	0	6.0	2	4	Two employees have been promoted, one to manage the sales team and the other overseeing human resources.	2
17	3	0	2	1	2	4	1	2	0	2	0	0	0	1	2	0	0	4.0	1	9	The cat sleeps on the mat and purrs, its tail switching back and forth lazily.	2
18	1	1	2	0	1	5	1	4	0	3	0	0	0	1	0	3	1	4.0	2	6	After feeding them, clean the gravel once a week using a gravel vacuum or a siphon.	2
13	0	1	3	0	1	2	1	2	0	3	0	0	0	0	3	0	1	3.0	1	5	If it rains, the creek floods, and the crops fail.	3
18	1	0	3	2	1	4	3	1	0	1	0	0	2	0	1	1	0	4.0	0	7	She picked up the papers, pencils and her bag, ready for her long commute home.	3
23	0	0	3	2	1	5	3	4	0	4	0	1	0	1	3	2	0	4.0	1	13	The baby was crying, the mother rocked it in her arm, and the husband tried calming it with a bottle.	3
19	0	0	2	1	1	4	5	0	0	3	0	2	0	0	3	1	0	4.0	0	11	I need your help with my computer, my printer is not working and my mouse is malfunctioning.	3
16	0	0	3	0	1	3	4	0	0	3	0	1	0	0	1	3	0	3.0	0	11	He lost his key, remembered his appointment, but couldn't find his car.	3
18	0	0	3	4	1	3	3	1	0	3	0	0	0	0	1	1	0	3.0	0	11	I put on my raincoat, tucked in my notebook, and stepped out into the drizzle.	3
19	0	0	4	0	2	4	2	1	0	4	1	0	1	1	2	2	0	4.0	1	6	The teacher assigned three essays, and we spent our entire week reading, writing, and revising.	3
28	0	0	3	3	1	7	3	4	0	4	1	0	1	1	2	4	0	5.0	1	8	The teacher assigned us three chapters for homework, we had to write a summary for each one, and present it in class the next day.	3
21	0	0	3	3	1	5	2	2	0	4	0	1	0	1	1	2	0	4.0	1	13	I will visit my aunt in the south, eat sushi for dinner, and go hiking in the mountains.	3
16	0	0	3	1	1	5	1	1	1	3	0	0	0	0	1	3	0	3.0	0	8	She studied French, took dance lessons, and practiced calligraphy after school every day.	3
21	0	0	3	1	2	7	1	3	0	3	0	1	0	0	1	3	0	4.0	0	10	I'll visit the store, buy eggs and bread, and bake a cake for the bake sale tonight.	3
16	0	0	3	3	1	4	0	4	0	1	0	0	0	0	1	0	0	4.0	0	5	The cat slept on the mat, beside the pond, and under the tree.	3
21	2	0	3	2	1	6	2	3	0	2	0	0	0	0	2	2	0	3.0	0	13	The teacher assigned us reading, writing and research for the project, so we worked late into the night.	3
32	1	0	4	3	2	6	2	5	0	5	0	1	1	1	2	3	0	6.0	1	9	I can't make the decision now, but I promise to research the options, consult with experts, and make a final choice by the end of the week.	3
22	0	0	3	2	1	7	2	2	0	1	0	0	4	0	1	1	0	3.0	0	16	She wore red shoes, high heels, and her new sun hat on the hot summer day at the beach.	3
35	1	1	3	3	1	9	4	3	0	5	0	0	3	1	2	4	1	6.0	2	14	Although she missed the first train, waited for hours in the rain and finally boarded the late train, she reached her destination with enough time to attend her sister's wedding reception.	3
15	0	0	3	0	1	3	3	1	0	3	0	0	1	0	1	3	0	3.0	0	10	She missed the early train, overslept her alarm, and forgot her lunchbox.	3
22	0	0	3	1	1	5	5	2	0	3	0	1	0	0	3	3	0	4.0	0	13	I forgot my keys, I had no wallet, and I couldn't recall the phone number of my brother.	3
15	0	1	2	0	1	4	4	1	0	2	0	0	0	1	1	2	0	3.0	1	10	I forgot my keys, my phone and my jacket before leaving the house.	3
18	3	0	2	1	1	4	0	4	0	3	0	0	0	0	3	0	0	4.0	0	5	The sun rises early, the birds sing beautifully and the flowers bloom vibrantly in the morning.	3
21	0	1	3	1	2	3	4	0	0	4	0	1	2	0	3	1	1	4.0	1	8	After she graduated from college, her best friend got married, but she remained single and continued her education.	3
15	0	0	2	0	1	3	1	3	0	4	0	0	0	1	1	3	0	4.0	1	8	I need to finish these reports, contact the clients and book the tickets.	3
17	0	0	3	2	1	3	2	2	0	4	0	0	0	1	1	2	0	4.0	1	11	She turned on the oven, took off her coat, and began stirring the rice.	3
20	1	0	3	1	1	4	1	2	0	3	0	2	2	0	2	0	0	4.0	0	10	The storm was coming closer, rain was pouring heavily, and there was a strong smell of sulphur.	3
20	0	0	3	1	1	5	1	2	1	4	1	0	0	1	1	2	0	4.0	1	9	John forgot his keys, missed the bus, and had to walk ten blocks in the pouring rain.	3
24	0	0	2	3	3	6	6	1	0	3	0	0	0	0	3	3	0	4.0	0	13	I baked a chocolate cake, and I decorated it with frosting and I served it to my guests with juice and coffee.	3
20	0	0	3	2	1	4	3	3	0	3	0	0	1	0	1	3	0	3.0	0	10	She opened the box, revealed a golden statue, and offered it to the king for his collection.	3
21	0	0	2	3	1	5	3	4	0	3	0	0	0	0	3	2	0	4.0	0	8	He left the key under the mat, she knocked on the door and they entered the house in silence.	3
18	0	0	3	1	2	4	1	3	0	4	0	0	0	0	3	1	0	3.0	0	12	The clock struck midnight, the fireworks exploded in the sky, and everyone cheered and clapped.	3
17	1	0	3	2	1	5	0	1	0	4	0	0	0	1	3	0	0	3.0	1	10	The clock tower bells rang out, rain started pouring down, and darkness set in.	3
20	0	0	4	1	0	5	2	2	0	4	0	0	2	0	1	4	0	3.0	0	14	She baked brownies for her friends, forgot the eggs, bought more eggs, burnt the second batch.	3
28	0	0	3	3	2	6	4	4	0	3	0	1	2	0	1	3	0	4.0	0	15	You can choose the colors of your room, purchase the bedsheets and decorative pillows, and arrange your favorite books on the shelves all by yourself.	3
